"AGREEMENT_ID","BATCH_ID","BATCH_DESCRIPTION","WORK_ID","WORK_TITLE","WRITERS","RECORDING_ARTIST","RECORDING_TITLE","RIGHT_TYPE_GROUP","RIGHT_TYPE","TERRITORY_ID","TERRITORY","EXPLOITATION_LICENCE_ID","EXPLOITATION_TITLE","EXPLOITATION_ARTIST","EXPLOITATION_DESCRIPTION","EXPLOITATION_FORMAT","AV_PRODUCTION_TITLE","ROYALTY_PERIOD_START_DATE","ROYALTY_PERIOD_END_DATE","PERCENTAGE_PAID","UNIT_SUM","CREDIT_OR_DEBIT","DISTRIBUTED_AMOUNT","WHT_ADJ_RECEIVED_AMOUNT","WHT_ADJ_SOURCE_AMOUNT","DIRECT_COLLECT_FEE_TAKEN","DIRECT_COLLECTED_AMOUNT","SOURCE_NAME","GENERATED_AT_COVER_RATE","TERRITORY_ISO_ALPHA_2_CODE","CUSTOM_WORK_ID","REVENUE_SOURCE_NAME",
"AAGR55485","ABCH127617","Spotify / Singapore / 2019 August / Family Subscription 6 [AUFCR90310]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR729","Singapore","","","","","","","01-AUG-19","31-AUG-19","6","16","Credit",".000292793429",".000344503963",".000344503963","",".000344503963","Spotify AB","N","SG","","",
"AAGR55485","ABCH127634","Spotify / Singapore / 2019 September / Ad-supported On Demand and Mobile Service [AUFCR90484]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR729","Singapore","","","","","","","01-SEP-19","30-SEP-19","6","3","Credit",".000014674611",".000017469775",".000017469775","",".000017469775","Spotify AB","N","SG","","",
"AAGR55485","ABCH127828","Spotify / Austria / 2019 August / Premium Subscription Service [AUFCR90253]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR588","Austria","","","","","","","01-AUG-19","31-AUG-19","6","2","Credit",".000100426872",".000111462792",".000111462792","",".000111462792","Spotify AB","N","AT","","",
"AAGR55485","ABCH127876","Spotify / Switzerland / 2019 September / Family Subscription 6 [AUFCR90370]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR745","Switzerland","","","","","","","01-SEP-19","30-SEP-19","6","6","Credit",".00024650197",".00027413672",".00027413672","",".00027413672","Spotify AB","N","CH","","",
"AAGR55485","ABCH131539","STIM_CR00012606_C000027471_PERF_Q1 2020","AWK207550","Count On You","Key, Carmen Michelle [AIP30859]; Furlong, Nicholas Michael [AIP30989]; Livingston, Kasia [AIP84081]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JAN-15","31-DEC-15","12.5","4584","Credit",".004075539",".00418004",".00418004","",".00418004","STIM-NCB","N","SE","","",
"AAGR55485","ABCH131539","STIM_CR00012606_C000027471_PERF_Q1 2020","AWK207550","Count On You","Key, Carmen Michelle [AIP30859]; Furlong, Nicholas Michael [AIP30989]; Livingston, Kasia [AIP84081]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Making Available Right - Interactive","TERR744","Sweden","","","","","","","01-JAN-15","31-DEC-15","12.5","5965","Credit",".13143613275",".13480629",".13480629","",".13480629","STIM-NCB","N","SE","","",
"AAGR55485","BCH124645","APRA_P2001_crd20200222212811017008_AUD_PERF_Q1 2020","AWK207550","Count On You","Key, Carmen Michelle [AIP30859]; Furlong, Nicholas Michael [AIP30989]; Livingston, Kasia [AIP84081]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Performing Right","TERR587","Australia","","","","","","","01-JUL-19","30-SEP-19","12.5","2333","Credit",".030245955101",".0310211575",".0310211575","",".0310211575","APRA-AMCOS","N","AU","","",
"AAGR55485","BCH124645","APRA_P2001_crd20200222212811017008_AUD_PERF_Q1 2020","AWK207550","Count On You","Key, Carmen Michelle [AIP30859]; Furlong, Nicholas Michael [AIP30989]; Livingston, Kasia [AIP84081]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Making Available Right - Interactive","TERR587","Australia","","","","","","","01-AUG-19","30-SEP-19","12.5","142","Credit",".018147703676",".0186126945",".0186126945","",".0186126945","APRA-AMCOS","N","AU","","",
"AAGR55485","ABCH122577","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_6_PERF_Q1 2020","AWK860354","Stay","Lee, Ji Hye [AIP208960]; Lee, Jae Kwang [AIP191792]; Kwon, Min Sik [AIP209189]; Dennis, Cathy [AIP17838]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","8.335","497","Credit",".064665315",".0663234",".0663234","",".0663234","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122577","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_6_PERF_Q1 2020","AWK860354","Stay","Lee, Ji Hye [AIP208960]; Lee, Jae Kwang [AIP191792]; Kwon, Min Sik [AIP209189]; Dennis, Cathy [AIP17838]; Gerongco, Robert Tigley [AIP154885]; Po Lun Lam, Terance [AIP154886]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","8.335","1118","Credit",".04311021",".0442156",".0442156","",".0442156","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK207550","Count On You","Key, Carmen Michelle [AIP30859]; Furlong, Nicholas Michael [AIP30989]; Livingston, Kasia [AIP84081]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Performing Right","TERR701","New Zealand","","","","","","","01-JUL-19","30-SEP-19","12.5","2007","Credit",".035502113136388275",".036412423729629",".036412423729629","",".036412423729629","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-AUG-19","30-SEP-19","4.375","584","Credit",".005917338263290411",".0060687372882715",".0060687372882715","",".0060687372882715","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK607562","Overdose","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Caracciolo, Alessia [AIP154953]","","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-AUG-19","30-SEP-19","4.375","719","Credit",".017751375975419836",".0182062118648145",".0182062118648145","",".0182062118648145","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK607628","Outlaws","Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Tillman, Coleridge Gardner [AIP154952]; Wansel, Andrew Dexter [AIP108871]; Felder, Warren Okay III [AIP108872]; Caracciolo, Alessia [AIP154953]","","","PERF","Performing Right","TERR701","New Zealand","","","","","","","01-JUL-19","30-SEP-19","4.375","3","Credit",".07100422627277655",".072824847459258",".072824847459258","",".072824847459258","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK607706","Stars","Caracciolo, Alessia [AIP154953]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]","","","PERF","Television Broadcast Right","TERR701","New Zealand","","","","","","","01-AUG-19","30-SEP-19","1.835","1","Credit",".011834037712129425",".012137474576543",".012137474576543","",".012137474576543","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR701","New Zealand","","","","","","","01-JUL-19","30-SEP-19","1.55","191","Credit",".017751375975419836",".0182062118648145",".0182062118648145","",".0182062118648145","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH123645","APRA_P2001_crd20200219220956017008_PERF Q1 2020","AWK609712","F.U.","Kouame, Jean Baptiste [AIP18159]; Cottone, Maegan Severia [AIP139884]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Iorio, Alessia [AIP155171]; McHenry, Michael Ojike [AIP23699]","","","PERF","Performing Right","TERR701","New Zealand","","","","","","","01-SEP-19","30-SEP-19","9.9","3108","Credit",".0473361508485177",".048549898306172",".048549898306172","",".048549898306172","APRA-AMCOS","N","NZ","","",
"AAGR55485","ABCH124634","Spotify / Austria / 2019 July / Ad-supported On Demand and Mobile Services [AUFCR90107]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR588","Austria","","","","","","","01-JUL-19","31-JUL-19","6","1","Credit",".00000558562",".00000558562",".00000558562","",".00000558562","Spotify AB","N","AT","","",
"AAGR55485","ABCH124651","Spotify / Switzerland / 2019 August / Family Subscription 6 [AUFCR90247]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR745","Switzerland","","","","","","","01-AUG-19","31-AUG-19","6","3","Credit",".000124705896",".000139052592",".000139052592","",".000139052592","Spotify AB","N","CH","","",
"AAGR55485","ABCH124860","Spotify / Denmark / 2019 August / Ad-supported On Demand and Mobile Services [AUFCR90277]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-AUG-19","31-AUG-19","6","19","Credit",".000112566384",".000124705896",".000124705896","",".000124705896","Spotify AB","N","DK","","",
"AAGR55485","ABCH126365","Spotify / Estonia / 2019 September / Family Subscription 6 [AUFCR90394]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR634","Estonia","","","","","","","01-SEP-19","30-SEP-19","6","15","Credit",".00031393076",".00034819785",".00034819785","",".00034819785","Spotify AB","N","EE","","",
"AAGR55485","ABCH126409","Spotify / Denmark / 2019 September / Ad-supported On Demand and Mobile Services [AUFCR90355]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","Lost & Found Music Studios","Nobody Does It Better","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","01-SEP-19","30-SEP-19","6","20","Credit",".00009837971",".00010943361",".00010943361","",".00010943361","Spotify AB","N","DK","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-18","30-JUN-18","1.55","1070","Credit",".021555105",".0221078",".0221078","",".0221078","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-18","30-JUN-18","1.55","24777","Credit",".150885735",".1547546",".1547546","",".1547546","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","1.55","878","Credit",".0107775525",".0110539",".0110539","",".0110539","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","1.55","9987","Credit",".0538877625",".0552695",".0552695","",".0552695","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","1.55","17106","Credit",".0538877625",".0552695",".0552695","",".0552695","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK608265","Here","Caracciolo, Alessia [AIP154953]; Felder, Warren Okay III [AIP108872]; Wansel, Andrew Dexter [AIP108871]; Tillman, Coleridge Gardner [AIP154952]; Po Lun Lam, Terance [AIP154886]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Hayes, Isaac [AIP98461]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","1.55","57591","Credit",".3987694425",".4089943",".4089943","",".4089943","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK618276","FU","Kouame, Jean Baptiste [AIP18159]; Cottone, Maegan Severia [AIP139884]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Iorio, Alessia [AIP155171]; McHenry, Michael Ojike [AIP23699]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-18","30-JUN-18","9.9","213","Credit",".04311021",".0442156",".0442156","",".0442156","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK618276","FU","Kouame, Jean Baptiste [AIP18159]; Cottone, Maegan Severia [AIP139884]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Iorio, Alessia [AIP155171]; McHenry, Michael Ojike [AIP23699]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-18","30-JUN-18","9.9","342","Credit",".064665315",".0663234",".0663234","",".0663234","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122532","GEMA_22270676_CRD2020031314152301703500000000000000046301CARM00003296620200401_4_PERF_Q1 2020","AWK618276","FU","Kouame, Jean Baptiste [AIP18159]; Cottone, Maegan Severia [AIP139884]; Gerongco, Samuel Tigley [AIP151551]; Gerongco, Robert Tigley [AIP154885]; Iorio, Alessia [AIP155171]; McHenry, Michael Ojike [AIP23699]","","","PERF","Making Available Right - Interactive","TERR643","Germany","","","","","","","01-JAN-19","30-JUN-19","9.9","229","Credit",".064665315",".0663234",".0663234","",".0663234","GEMA (Distribution)","N","DE","","",
"AAGR55485","ABCH122535","Apple Music / Denmark / 2019 Q3 / Subscription Service (Family) [AUFCR81578]","AWK624339","Nobody Does It Better","Doty, Emily Margo [AIP152430]; Gerongco, Robert Tigley [AIP154885]; Gerongco, Samuel Tigley [AIP151551]; Potvin, Bryan Anthony [AIP115433]","","","PERF","Making Available Right - Interactive","TERR625","Denmark","","","","","","","28-JUN-19","30-SEP-19","6","1","Credit",".000132154365",".000146886327",".000146886327","",".000146886327","Apple Distribution International","N","DK","","",
