royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,7,0.0001456984,@75,0.0001092738,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,1,0.0000182123,@75,0.000013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,13,0.0004735198,@75,0.00035513985,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,4,0.0000364246,@75,0.00002731845,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,477,0.0003824583,@75,0.000286843725,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,15,0.000546369,@75,0.00040977675,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,9,0.000182123,@75,0.00013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,185,0.0006010059,@75,0.000450754425,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,5,0.0000182123,@75,0.000013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,498,0.0100349773,@75,0.007526232975,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,29,0.0005827936,@75,0.0004370952,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,17,0.000182123,@75,0.00013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,354,0.0071210093,@75,0.005340756975,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,242,0.0089786639,@75,0.006733997925,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,4,0.0001456984,@75,0.0001092738,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,5,0.000182123,@75,0.00013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,4,0.0000728492,@75,0.0000546369,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,422,0.015662578,@75,0.0117469335,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,1340,0.0141145325,@75,0.010585899375,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,27,0.0010016765,@75,0.000751257375,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,10,0.0000364246,@75,0.00002731845,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,9,0.0000910615,@75,0.000068296125,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,18,0.0006738551,@75,0.000505391325,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,90,0.0002913968,@75,0.0002185476,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,4,0.0000182123,@75,0.000013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,3,0.0001092738,@75,0.00008195535,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,60,0.0000546369,@75,0.000040977675,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,APPLE INC,,92,0.0034239124,@75,0.0025679343,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,FACEBOOK,,139,0.0000182123,@75,0.000013659225,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,FACEBOOK,,646533,0.1567532661,@75,0.117564949575,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
202007202009,WW 010547519 00,5431179,GERONGCO ROBERT GERONGCO SAMUEL FELDER WARREN HAYES ISSAC LEE WANSEL ANDREW DEXTER TI,SDIGM,20844,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201801,202005,Backoffice Music (BRAZIL),Brazil,FACEBOOK,,344552,0.0650907602,@75,0.04881807015,Brazil,Brazil,Robert Gerongco Co-Pub Comps,Streaming Mechanical,HERE,"Gerongco, Robert / Caracciolo, Alessia / Coleridge, Tillman / Lam, Terence / Hayes, Isaac / Wansel, Andrew / Felder, Warren / Gerongco, Samuel T."
