royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
201907201912,WW 010556307 00,47718340802,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16033,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,1,0.00516056,@75,0.00387042,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201907201912,WW 010556308 00,47718340902,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16033,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,1,0.00258028,@75,0.00193521,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201907201912,WW 010556309 00,47718340302,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16033,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,1,0.00516056,@75,0.00387042,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Gerongco, Samuel T. / Felder, Warren / Wansel, Andrew / Caracciolo, Alessia / Coleridge, Tillman / Gerongco, Robert"
201907201912,WW 010556306 00,47695420106,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,16267,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4769542,19,0.1489488,@75,0.1117116,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,17,"Gerongco, Samuel T. / Caracciolo, Alessia / Wansel, Andrew / Tillman, Coleridge Gardner / Felder, Warren / Gerongco, Robert"
201907201912,WW 010556307 00,47718340802,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16267,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,9,0.02249546,@75,0.016871595,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201907201912,WW 010556308 00,47695420905,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,16267,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4769542,19,0.04206514,@75,0.031548855,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201907201912,WW 010556308 00,47718340902,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16267,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,9,0.0093093,@75,0.006981975,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201907201912,WW 010547519 00,47718340204,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,16323,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,29,0.02624336,@75,0.01968252,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,47718341104,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,16323,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,29,0.02624336,@75,0.01968252,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010556307 00,47718340804,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16323,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,29,0.07247552,@75,0.05435664,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,OVERDOSE,"Gerongco, Robert / Unknown, Composer Author"
201907201912,WW 010556308 00,47718340904,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16323,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,29,0.02999126,@75,0.022493445,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201907201912,WW 010556309 00,47718340304,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,16323,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201807,201812,UNIVERSAL MUSIC KOREA,,UNIVERSAL MUSIC KOREA,4771834,29,0.07247552,@75,0.05435664,South Korea,South Korea,US 100050603 ROBERT GERONGCO,Mechanical,OUTLAWS,"Gerongco, Samuel T. / Felder, Warren / Wansel, Andrew / Caracciolo, Alessia / Coleridge, Tillman / Gerongco, Robert"
201907201912,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,16601,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,Tencent - QQ,CN,腾讯 QQ 音乐,,218823,1.58857524,@75,1.19143143,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,10547519,"Alessia Caracciolo,Andrew &quot;Pop&quot",SDIGM,16601,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,Tencent - QQ,CN,腾讯 QQ 音乐,,39110,0.25075394,@75,0.188065455,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,16602,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,TME - Kuwo,CN,腾讯 酷我,,3062,0.01961204,@75,0.01470903,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,10547519,"Alessia Caracciolo,Andrew &quot;Pop&quot",SDIGM,16602,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,TME - Kuwo,CN,腾讯 酷我,,503,0.00560344,@75,0.00420258,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,10547519,"Alessia Caracciolo,Andrew &quot;Pop&quot",SDIGM,16603,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,TME - Kugou,CN,腾讯 酷狗,,3181,0.00840516,@75,0.00630387,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,10547519,"Isaac HayesAlessia Caracciolo,Andrew Wan",SDIGM,16603,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201907,201909,TME - Kugou,CN,腾讯 酷狗,,435840,1.30700238,@75,0.980251785,China,China,US 100050603 ROBERT GERONGCO,Streaming Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010556306 00,47695420102,"ALESSIA CARACCIOLO ,COLERIDGE",SMECH,16712,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,Universal Music Malaysia,Malaysia,Universal Music Malaysia,4769542,9,0.10119645,@75,0.0758973375,Malaysia,Malaysia,US 100050603 ROBERT GERONGCO,Mechanical,17,"Gerongco, Samuel T. / Caracciolo, Alessia / Wansel, Andrew / Tillman, Coleridge Gardner / Felder, Warren / Gerongco, Robert"
201907201912,WW 010547519 00,47776371802,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,16898,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,Universal Music Taiwan,Taiwan,Universal Music Taiwan,4777637,2,0.00197766,@75,0.001483245,Taiwan,Taiwan,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,602557167570702,"ISAAC HAYES ,ANDREW ""POP"" WANS",SMECH,16997,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,MCA Music Inc / Universal,Philippines,MCA Music Inc / Universal,060255716757,510,0.12439086,@75,0.093293145,Philippines,Philippines,US 100050603 ROBERT GERONGCO,Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,USUM715062510102,"ISAAC HAYES ,ANDREW ""POP"" WANS",SDIGM,16999,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201906,MCA Music Inc / Universal,Philippines,MCA Music Inc / Universal,USUM71506251,85,0.03762921,@75,0.0282219075,Philippines,Philippines,US 100050603 ROBERT GERONGCO,Digital Mechanical,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010556308 00,47718340902,"ROBERT GERONGCO ,SAMUEL GERONG",SMECH,4219,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201701,201706,Universal Music Hong Kong,Hong Kong,Universal Music Hong Kong,4771834,6,0.01161126,@75,0.008708445,Hong Kong,Hong Kong,US 100050603 ROBERT GERONGCO,Mechanical,STARS,"Unknown, Composer Author / Gerongco, Robert"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,AUST DOWNLOAD (AMCOS TRANSFER),,431,0.09774388,@50,0.04887194,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,ONLINE AU-FACEBOOK [ANALOGOUS],,421368,0.8911942,@50,0.4455971,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,ONLINE AU-YTUBE GE [DISAG][PTS,,51859,0.42547336,@50,0.21273668,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,ONLINE AU-YTUBE MU [DISAG][PTS,,421500,3.449784,@50,1.724892,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-APPLE MUSIC [DISA,,44474,1.56965172,@50,0.78482586,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-GOOGLE PLAY [DISA,,16243,0.23573524,@50,0.11786762,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-OTHER [APPLE-ANAL,,42610,0.00574964,@50,0.00287482,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-OTHER [SPOTIFY-AN,,191065,0.03449784,@50,0.01724892,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-SPOTIFY [DISAGGRE,,197530,2.66208332,@50,1.33104166,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING AU-VEVO,,152,0.00574964,@50,0.00287482,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING NZ-APPLE MUSIC [DISA,,4576,0.18398848,@50,0.09199424,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,STREAMING NZ-GOOGLE PLAY [DISA,,1562,0.03449784,@50,0.01724892,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER,  WANSEL ANDREW DEXTER,  HAYES ISAAC LEE,  LAM TERENCE PO LUN,  FELDER WARREN OKAY III,  GERONGCO SAMUEL TIGLEY,  CARACCIOLO ALESSIA,  GERONGCO ROBERT TIGLEY",SDIGP,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,VIDEO ON DEMAND AU-STAN,YOUNGER,33929,0.01149928,@50,0.00574964,Australia,Australia,US 100050603 ROBERT GERONGCO,Download Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SPERF,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,BACKGROUND MUSIC AU-APPLE [ANA,,42610,0.06899568,@50,0.03449784,Australia,Australia,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
201907201912,WW 010547519 00,GW47913939,"TILLMAN COLERIDGE GARDNER, WANSEL ANDREW DEXTER, HAYES ISAAC LEE, LAM TERENCE PO LUN, FELDER WARREN OKAY III, GERONGCO SAMUEL TIGLEY, CARACCIOLO ALESSIA, GERONGCO ROBERT TIGLEY",SPERF,16062,42a2c82a-ae05-4330-d70d-9bf9fcf97a55,201901,201903,APRA,AUSTRALIA,BACKGROUND MUSIC AU-SPOTIFY [A,,191065,0.30473092,@50,0.15236546,Australia,Australia,US 100050603 ROBERT GERONGCO,Performance,HERE,"Gerongco, Robert / Hayes, Isaac / Gerongco, Samuel T. / Caracciolo, Alessia / Coleridge, Tillman / Wansel, Andrew / Felder, Warren / Lam, Terence"
