royalty_period,tango_work_code,source_work_id,composer,source_income_type,statement_id,deal_scope_id,distribution_start,distribution_end,income_provider_name,exploitation_territory_name,exploitation_source,product_description,units,amount_received,rate_percentage,amount_paid,processing_territory_name,source_territory_name,deal_scope_name,tango_income_type_name,tango_work_title,creator_names
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,4260,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,RDM-335,652,0.4,75,0.3,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,4260,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,,1,0.005,75,0.00375,Netherlands,Netherlands,17186 John James Borger,Mechanical Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,4260,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,,3,0.0375,75,0.028125,Netherlands,Netherlands,17186 John James Borger,Mechanical Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,4260,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,,49704,0.04,50,0.02,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,4260,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,XOXO,49641,0.07,50,0.035,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,4933,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,,49704,0.39,75,0.2925,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,4933,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,XOXO,49641,0.05,75,0.0375,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,4933,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201709,BUM/STE,,,,49704,0.425,50,0.2125,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,7544,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,XOXO,81378,0.04,75,0.03,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,7604,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,XOXO,81378,0.06,50,0.03,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SSYNC,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.9025,50,0.45125,Netherlands,Netherlands,17186 John James Borger,Commercial Synch,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGP,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.6325,50,0.31625,Netherlands,Netherlands,17186 John James Borger,Digital Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGM,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,12.885,75,9.66375,Netherlands,Netherlands,17186 John James Borger,Download Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGM,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,51.28,75,38.46,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGP,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,136.9625,50,68.48125,Netherlands,Netherlands,17186 John James Borger,Streaming Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SPERF,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,4.685,50,2.3425,Netherlands,Netherlands,17186 John James Borger,Live Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SMECH,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,6.2375,75,4.678125,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SMECH,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.62,75,0.465,Netherlands,Netherlands,17186 John James Borger,Mechanical Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SPERF,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,17.54,50,8.77,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGM,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.02,75,0.015,Netherlands,Netherlands,17186 John James Borger,Ringtone Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SPRNT,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.1275,50,0.06375,Netherlands,Netherlands,17186 John James Borger,Sheet Sales,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SDIGP,7877,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201712,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.01,50,0.005,Netherlands,Netherlands,17186 John James Borger,Streaming Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SMECH,7877,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201712,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.46,75,0.345,Netherlands,Netherlands,17186 John James Borger,Mechanical Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,4164868,"John James Borger Jr; NC: Jane Barth Delaney, Shaun Frank, Yaakov Gruzman",SPERF,7877,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201712,NETHERLANDS THIRD PARTY,,Sony ATV,,0,0.6425,50,0.32125,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,14696650,FRANK SHAUN CHARLES,SMECH,7913,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201712,NETHERLANDS THIRD PARTY,,Clippers,,0,0.135,75,0.10125,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,14696650,FRANK SHAUN CHARLES,SPERF,7913,ad5139af-4313-4345-efac-0fd1c7919ed8,201707,201712,NETHERLANDS THIRD PARTY,,Clippers,,0,14.095,50,7.0475,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8001,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,ALVARO 2016 45 TITTLES,22,1.06,50,0.53,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGP,8011,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,XOXO,40689,0.0625,50,0.03125,Netherlands,Netherlands,17186 John James Borger,Digital Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGP,8011,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,,70234,1.235,50,0.6175,Netherlands,Netherlands,17186 John James Borger,Streaming Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,8013,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,,174,0.335,75,0.25125,Netherlands,Netherlands,17186 John James Borger,Download Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,8013,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,,72349,0.9175,75,0.688125,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,8013,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,XOXO,40689,0.045,75,0.03375,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8091,ad5139af-4313-4345-efac-0fd1c7919ed8,201710,201712,BUM/STE,,,ALVARO 2016 45 TITTLES,11,1.0575,50,0.52875,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,8967,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,8.89E+12,34,0.01,75,0.0075,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,8967,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,RDM-339,188,0.04,75,0.03,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,8967,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,XOXO,83594,0.05,75,0.0375,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8976,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,ALVARO 2016 45 TITTLES,2,0.29,50,0.145,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8976,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,XOXO,83594,0.07,50,0.035,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGP,8990,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,,19144,0.4325,50,0.21625,Netherlands,Netherlands,17186 John James Borger,Digital Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGP,8990,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,,16,0.005,50,0.0025,Netherlands,Netherlands,17186 John James Borger,Streaming Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8990,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,ALVARO 2016 45 TITTLES,1,0.29,50,0.145,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SPERF,8990,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,XOXO,41797,0.0675,50,0.03375,Netherlands,Netherlands,17186 John James Borger,Performance,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,9023,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,,28,0.02,75,0.015,Netherlands,Netherlands,17186 John James Borger,Download Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,9023,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,,16744,0.09,75,0.0675,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SDIGM,9023,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,XOXO,41797,0.05,75,0.0375,Netherlands,Netherlands,17186 John James Borger,Streaming Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,9023,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,8.89E+12,17,0.01,75,0.0075,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015017854 00,W-010107863,BARTH DELANEY (CA)/ BORGER JOHN JAMES JR (CA)/ MUSICALLSTARS BV (E),SMECH,9023,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201803,BUM/STE,,,RDM-339,94,0.0425,75,0.031875,Netherlands,Netherlands,17186 John James Borger,Mechanical,THIS COULD BE LOVE,"Jane, Delaney / Frank, Shaun Charles / Gruzman, Yaakov / Borger, John"
2.01801E+11,WW 015129764 00,1467249,"John James Borger Jr, Niles Hollowell-Dhar, Alexander Van Den Hoef, Christopher Van Den Hoef",SSYNC,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,14.23333333,50,7.116666667,Netherlands,Netherlands,17186 John James Borger,Commercial Synch,TSUNAMI,"van den Hoef, Christopher / Borger, John James / van den Hoef, Alexander / HOLOWELL-DHAR, NILES"
2.01801E+11,WW 015129764 00,1467249,"John James Borger Jr, Niles Hollowell-Dhar, Alexander Van Den Hoef, Christopher Van Den Hoef",SDIGP,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,9.4,50,4.7,Netherlands,Netherlands,17186 John James Borger,Digital Performance,TSUNAMI,"van den Hoef, Christopher / Borger, John James / van den Hoef, Alexander / HOLOWELL-DHAR, NILES"
2.01801E+11,WW 015129764 00,1467249,"John James Borger Jr, Niles Hollowell-Dhar, Alexander Van Den Hoef, Christopher Van Den Hoef",SDIGM,7729,ad5139af-4313-4345-efac-0fd1c7919ed8,201801,201806,NETHERLANDS THIRD PARTY,,Sony ATV,,0,407.755,75,305.81625,Netherlands,Netherlands,17186 John James Borger,Download Mechanical,TSUNAMI,"van den Hoef, Christopher / Borger, John James / van den Hoef, Alexander / HOLOWELL-DHAR, NILES"
