"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","WMG","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.01174501,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","CABSAT 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.06480771,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","ACCURADIO.COM","Webcasting","01-MAY-21","31-MAY-21","41","","CURRENT",.029412,"",
"","SX2100C9O8","Da Brat  Omarion","Ice Box","","","USSM10700577","","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","28","","CURRENT",.010035,"",
"","SX31000NJQ","DA BRAT","DA B SIDE","BAD BOYS [ST]","WORK","","","SLACKER.COM","Webcasting","01-APR-21","30-APR-21","444","","CURRENT",.396378,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","Sony","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.02565,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","SLACKER.COM","Webcasting","01-DEC-20","31-DEC-20","","","PRIOR",.12895538,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.01341,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WXST-FM","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.185022,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Sony","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.09657,"",
"","SX210URB9H","Da Brat  The Notorious B.I.G.","Da B Side","So So Def 25: From the Vault","Columbia/Legacy","USSM11801415","886447161234","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","5275","","CURRENT",1.89153,"",
"","SX312K2JHH","DRU HILL / JD / DA BRAT","IN MY BED","","","","","WUBU-FM","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.01961192,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","PRONETLICENSING.COM","Webcasting","01-APR-21","30-APR-21","","","CURRENT",.01237612,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","KDAY","Webcasting","01-APR-21","30-APR-21","","","CURRENT",.96029325,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Townsquare Media Broadcasting","Webcasting","01-MAY-21","31-MAY-21","51","","CURRENT",.0368505,"",
"","SX2100V3R5","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","I Think They Like Me f/ Jermaine Dupri, Da Brat & Bow Wow","Virgin Records America","USVI20500231","094633544529","Music Choice","PES","01-MAY-21","31-MAY-21","","","CURRENT",.08020755,"",
"","SX2100D82A","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","SLACKER.COM - Sony","Direct Licensing","01-MAR-21","31-MAR-21","","","CURRENT",.5013,"",
"","SX3101W9O9","DA BRAT/NOTORIOUS B.I.G.","BSIDE","","INDEPENDENT","","","iHeartRadio","Webcasting","01-APR-21","30-APR-21","533","","CURRENT",.19115662,"",
"","SX2100V3R5","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","Pandora - Universal","Direct Licensing","01-MAY-21","31-MAY-21","2613","","CURRENT",.374796,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",18.3978045,"",
"","SX2100V3R5","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri  The Kid Slim","I Think They Like Me","","","USVI20500231","","YouTube Audio","Webcasting","01-MAY-21","31-MAY-21","275","","CURRENT",.03944115,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","WGBL","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.01791225,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.0126,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-MAR-21","31-MAR-21","","","CURRENT",.02304,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","Beats1 - Warner","Direct Licensing","01-MAY-21","31-MAY-21","","","CURRENT",.13347,"",
"","SX3100WS86","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","LADIES NIGHT","","","","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.08776575,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","CABSAT 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.44891775,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Urban One","Webcasting","01-MAY-21","31-MAY-21","304","","CURRENT",.07407207,"",
"","SX2107VZK9","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","9399700017960","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","16","","CURRENT",.01143,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","697","","CURRENT",.49986,"",
"","SX3100DZTT","DRU HILL/DA BRAT/JERMAINE DUPRI","SLEEPING IN MY BED (REMIX)","DRU HILL","DEF SOUL","","","Townsquare Media Broadcasting","Webcasting","01-APR-21","30-APR-21","89","","CURRENT",.02143628,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208243","Sonos Radio","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.4431211,"",
"","SX3101BP8Y","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","Sony","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.02313,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Sirius XM Radio, Inc","SDARS","01-MAY-21","31-MAY-21","","1","CURRENT",10.628676,"",
"","SX2100EA55","Dru Hill","In My Bed","","","USIR29700123","","Audacy","Webcasting","01-MAY-21","31-MAY-21","4132","","CURRENT",.99293904,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker","Rainbow","Columbia","USSM19907865","074646380024","ADMIN TRUE UP","Admin True Up","01-DEC-18","31-MAR-21","","","CURRENT",.12505749,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.45184609,"",
"","SX2100D63U","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300636","888880307958","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","118","","CURRENT",.0846,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","KOPW","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.033003,"",
"","SX31000R2U","DRU HILL/DA BRAT","IN MY BED REMIX","","","","","Audacy","Webcasting","01-MAR-21","31-MAR-21","","","PRIOR",.88862287,"",
"","SX2108832J","Da Brat","Funkdafied","","","USSM10014337","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.014193,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Cumulus Media, Inc.","Webcasting","01-MAY-21","31-MAY-21","103","","CURRENT",.02474294,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.01474876,"",
"","SX3103OOP3","Jagged Edge  Nelly","Where the Party At","Where The Party At","Columbia","USSM10103412","5099767132418","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.16681536,"",
"","SX2100EA55","Dru Hill","In My Bed","5 Steps","Island Records Ltd","USIR29700123","602527070230","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.3185797,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","WQHT","Webcasting","01-AUG-19","31-AUG-19","","","CURRENT",1.38022649,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Audacy","Webcasting","01-MAY-21","31-MAY-21","24","","CURRENT",.01731375,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","","","USSM10024868","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.012141,"",
"","SX2100D825","Da Brat","Sittin' On Top Of The World","","","USSM19603744","","iHeartRadio","Webcasting","01-APR-21","30-APR-21","88","","CURRENT",.06314175,"",
"","SX2100IF4F","Lathun (Featuring Da Brat)","Freak It","Love You Down / Freak It","So So Def/Columbia","USSM19702947","098707880223","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.64015987,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker","Rainbow","Columbia","USSM19907865","5099749506596","ADMIN TRUE UP","Admin True Up","01-DEC-18","31-MAR-21","","","CURRENT",.04364564,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","JANGO.COM","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.010773,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.05373,"",
"","SX2103GRRR","Da Brat  Total","No One Else","Total","Bad Boy Entertainment","USBB49900831","00786127300628","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.30606862,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","SLACKER.COM","Webcasting","01-MAY-20","31-MAY-20","","","PRIOR",.137484,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","SLACKER.COM","Webcasting","01-MAR-21","31-MAR-21","372","","CURRENT",.16161637,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","SLACKER.COM - Warner","Direct Licensing","01-MAR-21","31-MAR-21","","","CURRENT",.103455,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.53606363,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker","Music Box/Rainbow","Sony Music Entertainment","USSM19907865","884977905564","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.1149575,"",
"","SX2100EA52","Da Brat  Jagged Edge  Jermaine Dupri  Lil Bow Wow  R.O.C.  Tigah","Where the Party At","","","USSM10105754","","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.01403438,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","3633","","CURRENT",2.6055,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Carter Broadcast Group, Inc.","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.181602,"",
"","SX3103J4KZ","Da Brat & Bow Wow  Dem Franchize Boyz feat. Jermaine Dupri","I Think They Like Me","On Top Of Our Game","Virgin Records America","USVI20500245","094635245820","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.02206972,"",
"","SX3102WUZ4","DRU HILL/DA BRAT/JERMAINE DUPRI","IN MY BED","SO SO DEF PRESENTS: DEFINITION OF A REMIX (EXPLICIT)","SO SO DEF","","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.04816039,"",
"","SX3101BP8Y","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","Live365 Broadcaster, LLC","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.01047375,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","Live365 Broadcaster, LLC","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.01083711,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","Live365 Broadcaster, LLC","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.01308149,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","1093","","CURRENT",.39195,"",
"","SX3101ZE9T","DA BRAT","GIVE IT 2 YA REMIX","","","","","Urban One","Webcasting","01-MAY-21","31-MAY-21","3548","","CURRENT",2.593044,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","Sirius XM Radio, Inc","SDARS","01-MAY-21","31-MAY-21","","5","CURRENT",53.14335863,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Cumulus Media, Inc.","Webcasting","01-MAY-21","31-MAY-21","108","","CURRENT",.03892387,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else (feat. Da Brat)","Total","Atlantic Recording Corp.","USBB40581128","786127300666","Urban One","Webcasting","01-MAY-21","31-MAY-21","404","","CURRENT",.14763712,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Audacy","Webcasting","01-MAY-21","31-MAY-21","313","","CURRENT",.04511835,"",
"","SX2100D82C","Da Brat","Funkdafied","","","USSM19400534","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.07417125,"",
"","SX2100EA55","Dru Hill","In My Bed","","","USIR29700123","","iHeartRadio","Webcasting","01-APR-21","30-APR-21","45","","CURRENT",.01076091,"",
"","SX2104D2EL","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19709503","","Beats1 - Warner","Direct Licensing","01-MAY-21","31-MAY-21","","","CURRENT",.266985,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",1.22517225,"",
"","SX3102VRYA","DA BRAT/MARIAH CAREY/XSCAPE","ALWAYS BE MY BABY (REMIX)","KEEP IT LOCKED TO MIDNIGHT EXPRESS RADIO","UMVD IMPORT","","","Urban One","Webcasting","01-MAY-21","31-MAY-21","5021","","CURRENT",1.22305493,"",
"","SX2107VZKA","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.17529637,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.1536435,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","SLACKER.COM - Warner","Direct Licensing","01-APR-21","30-APR-21","","","CURRENT",.08739,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",1.96320825,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",1.07033175,"",
"","SX2100V18W","Bow Wow  Da Brat  Dem Franchize Boyz  Jermaine Dupri","I Think They Like Me","","","USVI20600159","","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.08691074,"",
"","SX2100HLUJ","Da Brat  Mariah Carey  Xscape","Always Be My Baby","","","USSM19502477","","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.02231776,"",
"","SX2106RWFQ","Total feat. Da Brat","No One Else (Instrumental Version)","","","USPSU1248121","","Carter Broadcast Group, Inc.","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",.06630525,"",
"","SX2103GRRR","Da Brat  Total","No One Else","","","USBB49900831","","Cox Radio Interactive","Webcasting","01-FEB-21","28-FEB-21","805","","CURRENT",.31220326,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","Cumulus Media, Inc.","Webcasting","01-MAY-21","31-MAY-21","659","","CURRENT",.4749525,"",
"","SX2103GRRR","Da Brat  Total","No One Else","","","USBB49900831","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.10606278,"",
"","SX2100EA55","Dru Hill","In My Bed","Dru Hill","Essence","USIR29700123","731452449726","Sirius XM Radio, Inc","Webcasting","01-MAY-21","31-MAY-21","178","","CURRENT",.05688313,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","PES 2020","Admin True Up","01-DEC-19","31-DEC-20","","","CURRENT",.03144263,"",
"","SX210N1POT","Da Brat  Jermaine Dupri  Usher","The Party Continues","Life In 1472 (The Original Soundtrack)","So So Def","USSM11605073","886445972085","Pandora - SONY","Direct Licensing","01-MAY-21","31-MAY-21","1479","","CURRENT",.35365072,"",
"","SX2104GIM8","Da Brat  Total","No One Else (feat. Da Brat)","","","USBB40581128","","iHeartRadio","Webcasting","01-APR-21","30-APR-21","2848","","CURRENT",1.02148987,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.01440675,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","074646977224","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.38727225,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Sirius XM Radio, Inc","Cable Radio","01-MAY-21","31-MAY-21","","","CURRENT",.13518405,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","Cumulus Media, Inc.","Webcasting","01-MAY-21","31-MAY-21","1175","","CURRENT",.846792,"",
"","SX2100D826","Da Brat  Krayzie Bone","Let's All Get High","","","USSM19603745","","Admin True Up - Settlement","Admin True Up","01-MAY-14","30-JUN-19","","","CURRENT",.01062,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","SLACKER.COM - Warner","Direct Licensing","01-FEB-21","28-FEB-21","","","CURRENT",.076725,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-APR-21","30-APR-21","","","CURRENT",.29655675,"",
"","SX3101WR5J","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",9.3854205,"",
"","SX3101HMLD","DRU HILL/DA BRAT/JD","IN MY BED (REMIX)","SO SO DEF: DEFINITION OF A REMIX","SONY","","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.68556208,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","Sirius XM Radio, Inc","Cable Radio","01-MAY-21","31-MAY-21","","","CURRENT",.76039425,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","TUNEIN INC.","Webcasting","01-MAY-21","31-MAY-21","","","CURRENT",1.8302985,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","Urban One","Webcasting","01-MAY-21","31-MAY-21","442","","CURRENT",.1615095,"",
"","SX31026QHM","DRU HILL/JERMAINE DUPRI/DA BRAT","IN MY BED (RMX)","","","","","Audacy","Webcasting","01-MAY-21","31-MAY-21","665","","CURRENT",.15980296,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","PES 2020","Admin True Up","01-DEC-19","31-DEC-20","","","CURRENT",.43318575,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","Townsquare Media Broadcasting","Webcasting","01-APR-21","30-APR-21","104","","CURRENT",.0150309,"",
"","SX210N1POT","Da Brat  Jermaine Dupri  Usher","The Party Continues","","","USSM11605073","","iHeartRadio","Webcasting","01-APR-21","30-APR-21","69","","CURRENT",.0165048,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","SLACKER.COM - Sony","Direct Licensing","01-MAR-21","31-MAR-21","","","CURRENT",.01035,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Elektra Entertainment Group","USEW19706203","075596206228","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.74714176,"",
"","SX2100D829","Da Brat  T-Boz","Ghetto Love","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19603748","074646792223","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",.344907,"",
"","SX2104W7IP","Da Brat feat. Tyrese","What'Chu Like","","","Y758000841","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.31724774,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","ADMIN TRUE UP","Admin True Up","01-DEC-18","31-MAR-21","","","CURRENT",.04095,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","Unrestricted","Columbia","USSM19927446","5099749178021","Sirius XM Radio, Inc","Webcasting","01-MAY-21","31-MAY-21","24984","","CURRENT",11.974617,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","UNIVISION.COM","Webcasting","01-APR-21","30-APR-21","176","","CURRENT",.12624075,"",
"","SX2100O8NQ","Da Brat  Jermaine Dupri  Missy Elliott","That's What I'm Looking For","","","USSM10006757","","iHeartRadio","Webcasting","01-MAY-21","31-MAY-21","1157","","CURRENT",.27657909,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","Webcasting 2020","Admin True Up","01-MAY-14","28-FEB-21","","","CURRENT",.01662976,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924162","074646386026","Sirius XM Radio, Inc","Webcasting","01-MAY-21","31-MAY-21","53","","CURRENT",.050787,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-MAR-21","31-MAR-21","","","CURRENT",.02709,"",
"","SX3102DTYW","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE DA BRAT","THE ULTIMATE R&B COLLECTION","WARNER MUSIC GROUP","","","SDARS 2020","Admin True Up","01-JAN-20","31-DEC-20","","","CURRENT",7.22660963,"",
