Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,JETT/LAGUNA,SOCAN,SOCA,Satellite Radio,09,50,8.98,100,90,14319,90,8.08,,0,0,04/2017,06/2017,Canada,CAN,,0,,,,T0721646769,JETT PACK MUS INC,CAD,7784,25405
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,JETT/LAGUNA,CMRRA Online Usage,WWW,Mechanical,01,100,0.09,100,90,14319,90,0.08,Blackheart Records,2,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH10652961,T0721646769,JETT PACK MUSIC INC,CAD,7825,32791
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,JETT/LAGUNA,CMRRA Online Usage,WWW,Mechanical,01,100,0.1,100,90,14319,90,0.09,Blackheart Records,3,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH18300176,T0721646769,JETT PACK MUSIC INC,CAD,7825,32789
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,100 FEET AWAY,576296,JETT/LAGUNA,CMRRA Online Usage,WWW,Mechanical,01,100,0.07,100,90,14319,90,0.06,Blackheart Records,2,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH18300176,T0721646769,JETT PACK MUSIC INC,CAD,7825,32790
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,100,0.24,100,90,14319,90,0.22,Blackheart Records,5,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7829,30773
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,100,0.01,100,90,14319,90,0.01,Rhino/Warner Bros.,15,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7829,30774
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,"Google, Inc.",GOOG,Mechanical,01,100,0.01,100,90,14319,90,0.01,Rhino/Warner Bros.,10,0,/,11/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7829,30775
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,100,0.02,100,90,14319,90,0.02,Rhino/Warner Bros.,43,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7790,783
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,100,0.01,100,90,14319,90,0.01,Rhino/Warner Bros.,22,0,/,11/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7790,785
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,SPOTIFY,SPOT,Mechanical,01,100,0.02,100,90,14319,90,0.02,Rhino/Warner Bros.,40,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7790,784
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.03,100,90,14319,90,0.03,Blackheart Records,1,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32590
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.03,100,90,14319,90,0.03,Blackheart Records,1,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32591
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.06,100,90,14319,90,0.05,Blackheart Records,2,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32601
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.09,100,90,14319,90,0.08,Blackheart Records,3,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32592
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.58,100,90,14319,90,0.52,Blackheart Records,14,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32596
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.06,100,90,14319,90,0.05,Blackheart Records,2,0,/,11/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32593
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.66,100,90,14319,90,0.59,Blackheart Records,16,0,/,11/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32597
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.03,100,90,14319,90,0.03,Blackheart Records,1,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32594
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.04,100,90,14319,90,0.04,Blackheart Records,1,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32598
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.04,100,90,14319,90,0.04,Blackheart Records,1,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32599
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.1,100,90,14319,90,0.09,Blackheart Records,1,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32602
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.33,100,90,14319,90,0.3,Blackheart Records,11,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32595
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.7,100,90,14319,90,0.63,Blackheart Records,17,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH19300147,T7000879063,JETT PACK MUSIC INC,CAD,7825,32600
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.06,100,90,14319,90,0.05,Rhino/Warner Bros.,1,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7825,32603
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.01,100,90,14319,90,0.01,Rhino/Warner Bros.,11,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7821,52291
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.01,100,90,14319,90,0.01,Rhino/Warner Bros.,37,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7821,52288
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.06,100,90,14319,90,0.05,Rhino/Warner Bros.,50,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7821,52290
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Activity Grrrl,789536,Jett/Laguna,CMRRA Online Usage,WWW,Mechanical,01,100,0.17,100,90,14319,90,0.15,Rhino/Warner Bros.,106,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103599,T7000879063,JETT PACK MUSIC INC,CAD,7821,52289
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Jett Pack Music, Inc.",14319,Adjust,789537,Alva/Diaz/Diaz,CMRRA Online Usage,WWW,Mechanical,01,100,0.06,100,90,14319,90,0.05,Blackheart Records,1,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH11130001,T9066294584,JETT PACK MUSIC INC,CAD,7825,32851
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,50,0.01,100,90,14320,90,0.01,Rhino/Warner Bros.,19,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7829,41269
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,50,0.01,100,90,14320,90,0.01,Rhino/Warner Bros.,16,0,/,11/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7829,41270
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,"Google, Inc.",GOOG,Mechanical,01,50,0.01,100,90,14320,90,0.01,Rhino/Warner Bros.,26,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7829,41271
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,SOCAN,SOCA,Satellite Radio,09,25,1.49,100,90,14320,90,1.34,,0,0,04/2017,06/2017,Canada,CAN,,0,,,,T0714956770,LAGUNATIC MUSIC AND FILMWORKS INC,CAD,7784,25488
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,SPOTIFY,SPOT,Mechanical,01,50,0.01,100,90,14320,90,0.01,Rhino/Warner Bros.,27,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7790,3087
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,CMRRA Online Usage,WWW,Mechanical,01,50,0.03,100,90,14320,90,0.03,Rhino/Warner Bros.,1,0,/,10/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7825,62915
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,CMRRA Online Usage,WWW,Mechanical,01,50,0.01,100,90,14320,90,0.01,Rhino/Warner Bros.,10,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7821,52886
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,As I Am,814884,Child/Jett,CMRRA Online Usage,WWW,Mechanical,01,50,0.02,100,90,14320,90,0.02,Rhino/Warner Bros.,23,0,/,12/2017,Canada,CAN,,0,,Rhino/Warner Bros.,USWB10103597,T0714956770,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7821,52885
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Baby Blue,789539,Jett/Hannah,CMRRA Online Usage,WWW,Mechanical,01,50,0.04,100,90,14320,90,0.04,Blackheart Records,2,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH10652960,T0719628508,JETT PACK MUSIC INC,CAD,7825,32723
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Baby Blue,789539,Jett/Hannah,CMRRA Online Usage,WWW,Mechanical,01,50,0.05,100,90,14320,90,0.05,Blackheart Records,1,0,/,10/2017,Canada,CAN,,0,,Blackheart Records,USBH10652960,T0719628508,JETT PACK MUSIC INC,CAD,7825,32722
Red Brick Music Publishing,REDB,"Jett Pack Music, Inc.",14319,"Lagunatic Music & Filmworks, Inc.",14320,Backlash,789541,Jett/Laguna/Westerberg,"Google, Inc.",GOOG,Mechanical,01,50,0.12,100,90,14320,90,0.11,Blackheart Records,5,0,/,12/2017,Canada,CAN,,0,,Blackheart Records,USBH11091019,T0718556309,"LAGUNATIC MUSIC AND FILMWORKS, INC.",CAD,7829,41272
