42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.16,3872,0.04,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.16,3872,0.04,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.32,3872,0.09,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.16,3872,0.04,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.16,3872,0.04,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,23.75,0,0,0.32,3872,0.09,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,45,0,0,0.3,3872,0.08,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,45,0,0,0.3,3872,0.08,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,6.3,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,46,,1181218,0,45,0,0,0.6,3872,0.17,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - LIVE,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,23.75,0,0,0.02,1151,0.01,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,23.75,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,23.75,0,0,0.07,2794,0.02,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,23.75,0,0,0.02,1151,0.01,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,23.75,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,23.75,0,0,0.07,2794,0.02,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,45,0,0,0.05,1151,0.01,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,45,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,45,0,0,0.03,708,0.01,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,45,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,47,,1181218,0,45,0,0,0.13,2794,0.04,27.778,25,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,12.5,,,,,,,,,,,,,PERF - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,,10171217,0,45,0,0,0.03,0,0.01,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,100,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,1170317,0,24.375,0,0,0.07,2794,0.03,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,25,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,1170317,0,24.375,0,0,0.07,2794,0.03,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,25,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,1170317,0,45,0,0,0.13,2794,0.05,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,25,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,7170917,0,24.375,0,0,0.02,1151,0.01,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,24.375,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,7170917,0,24.375,0,0,0.02,1151,0.01,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,24.375,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,7170917,0,45,0,0,0.05,1151,0.02,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,45,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,CTM ENTERTAINMENT BELGIUM,BORGER/FRAMPTON/ILLINGWORTH/WALKER,CPMB,48,SPOTIFY  //  SP,10171217,0,45,0,0,0.03,708,0.01,41.667,37.5,100,CP,0,,,,,,19,654,BE,BELGIUM,,0,CB,45,,,,,,,,,,,,,MECH - STREAMING,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,1,C. PRIV SONO PH,19011901,0,12.5,0,0,2.54,0,1,39.474,37.5,10,CP,0,,,,,,19,533,FR,FRANCE,,0,CH,12.5,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,1,C. PRIV SONO PH,19011901,0,12.5,0,0,2.54,0,1,39.474,37.5,10,CP,0,,,,,,19,533,FR,FRANCE,,0,CH,12.5,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,4,SACEM,19041904,0,8.33,0,0,1.58,0,0.42,26.316,25,10,CP,0,,,,,,19,1016,FR,FRANCE,,0,CH,8.33,,,,,,,,,,,,,PERFORMANCE,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,4,SACEM,19041904,0,8.33,0,0,1.58,0,0.42,26.316,25,10,CP,0,,,,,,19,1016,FR,FRANCE,,0,CH,8.33,,,,,,,,,,,,,PERFORMANCE,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,11,SACEM,19041904,0,12.5,0,0,1.06,0,0.42,39.474,37.5,10,CP,0,,,,,,19,1016,FR,FRANCE,,0,CH,12.5,,,,,,,,,,,,,MECH - PERFORMANCE,F
42135,1,42135,OVER THE EDGE,1276594,EDITIONS BECAUSE,BORGER/FRAMPTON/ILLINGWORTH/WALKER,EDBE,11,SACEM,19041904,0,12.5,0,0,1.06,0,0.42,39.474,37.5,10,CP,0,,,,,,19,1016,FR,FRANCE,,0,CH,12.5,,,,,,,,,,,,,MECH - PERFORMANCE,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,1,KONTOR 00074KON,17011706,0,45,0,0,2.46,975,1.03,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,25,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,1,KONTOR 00074KON,17011706,0,45,0,0,2.45,1950,1.02,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,12.5,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,1,KONTOR 00074KON,17071712,0,45,0,0,4.45,1764,1.85,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,25,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,1,KONTOR 00074KON,17071712,0,45,0,0,4.45,3528,1.85,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,12.5,,,,,,,,,,,,,MECHANICALS,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,16,Amazon 72L3YSW8,17011706,0,45,0,0,0.05,51,0.01,27.778,25,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,12.5,,,,,,,,,,,,,PERF - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,16,Amazon 72L3YSW8,17011706,0,45,0,0,0.05,102,0.01,27.778,25,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,6.25,,,,,,,,,,,,,PERF - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,21,Amazon 711NHC5V,17011706,0,45,0,0,0.05,10,0.02,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,25,,,,,,,,,,,,,MECH - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,21,Amazon 711NHC5V,17011706,0,45,0,0,0.04,20,0.02,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,12.5,,,,,,,,,,,,,MECH - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,21,Amazon 72J321TB,17011706,0,45,0,0,0.02,4,0.01,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,25,,,,,,,,,,,,,MECH - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,21,Amazon 72L3YSW8,17011706,0,45,0,0,0.23,51,0.1,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,25,,,,,,,,,,,,,MECH - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,IMAGEM GERMANY,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMGE,21,Amazon 72L3YSW8,17011706,0,45,0,0,0.23,102,0.1,41.667,37.5,100,CP,0,,,,,,19,544,GE,GERMANY,,0,GE,12.5,,,,,,,,,,,,,MECH - DOWNLOAD,F
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,,8191019,0,100,0,0,0.03,176,0.01,37.5,0,100,CP,0,,,,,,19,816,ARAB,UNITED ARAB EMIRATES (DIGITAL),,0,CH,100,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,,8191019,0,100,0,0,0.02,146,0.01,37.5,0,100,CP,0,,,,,,19,816,AUST,AUSTRIA (DIGITAL),,0,CH,100,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,5190719,0,100,0,0,0.02,67,0.01,25,0,100,CP,0,,,,,,19,453,BELG,BELGIUM (DIGITAL),,0,CH,100,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,8191019,0,100,0,0,0.02,151,0.01,25,0,100,CP,0,,,,,,19,817,BELG,BELGIUM (DIGITAL),,0,CH,100,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,,8191019,0,100,0,0,0.02,169,0.01,37.5,0,100,CP,0,,,,,,19,816,BELG,BELGIUM (DIGITAL),,0,CH,100,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,BEATPORT,18041806,0,50,0,0,0.02,1,0.01,37.5,0,0,CP,0,,,,,,19,634,CZEC,CZECH REPUBLIC (DIGITAL),,0,CH,50,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,5190719,0,100,0,0,0.02,75,0.01,25,0,100,CP,0,,,,,,19,453,DENM,DENMARK (DIGITAL),,0,CH,100,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,8191019,0,0,0,0,0.02,97,0.01,25,0,100,CP,0,,,,,,19,817,DENM,DENMARK (DIGITAL),,0,CH,0,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,8191019,0,0,0,0,0.02,97,0.01,25,0,100,CP,0,,,,,,19,817,DENM,DENMARK (DIGITAL),,0,CH,0,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,8191019,0,0,0,0,0.02,67,0.01,25,0,100,CP,0,,,,,,19,817,DENM,DENMARK (DIGITAL),,0,CH,0,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,,8191019,0,100,0,0,0.02,128,0.01,37.5,0,100,CP,0,,,,,,19,816,DENM,DENMARK (DIGITAL),,0,CH,100,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,48,,8191019,0,100,0,0,0.02,203,0.01,37.5,0,100,CP,0,,,,,,19,816,ESTI,ESTONIA (DIGITAL),,0,CH,100,,,,,,,,,,,,,MECH - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,5190719,0,100,0,0,0.06,326,0.02,25,0,100,CP,0,,,,,,19,453,FINL,FINLAND (DIGITAL),,0,CH,100,,,,,,,,,,,,,PERF - STREAMING,D
42135,1,42135,OVER THE EDGE,1276594,DIGITAL,BORGER/FRAMPTON/ILLINGWORTH/WALKER,IMPE,47,,8191019,0,0,0,0,0.02,102,0.01,25,0,100,CP,0,,,,,,19,817,FINL,FINLAND (DIGITAL),,0,CH,0,,,,,,,,,,,,,PERF - STREAMING,D
