Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.01,100,50,2709,50,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2457
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.01,100,50,2709,50,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2458
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,25,1868,25,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2461
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,50,2709,50,0.02,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2461
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.14,100,25,1868,25,0.04,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2462
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.14,100,50,2709,50,0.07,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 12 Of 23],USD,2592,2462
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,25,1868,25,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2463
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,50,2709,50,0.02,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2463
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.11,100,25,1868,25,0.03,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2464
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.11,100,50,2709,50,0.06,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2464
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.01,100,50,2709,50,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2465
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.01,100,50,2709,50,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2466
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,25,1868,25,0.01,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2468
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,50,2709,50,0.02,,0,0,10/2017,12/2017,Australia,AUS3,,0,,,,,AMCOS Q3 2017 - CMS Australia [Part 16 Of 23],USD,2592,2468
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,50,2709,50,0.02,,4,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,14
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,25,1868,25,0.01,,4,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,14
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Mechanical rights,01,0,0.03,100,50,2709,50,0.02,,1028,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,620
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Mechanical rights,01,0,0.03,100,25,1868,25,0.01,,1028,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,620
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.18,100,25,1868,25,0.05,,16,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1215
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.18,100,50,2709,50,0.09,,16,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1215
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,50,2709,50,0.03,,4,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1216
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,25,1868,25,0.01,,4,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1216
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.34,100,25,1868,25,0.09,,23,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1217
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.34,100,50,2709,50,0.17,,23,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1217
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.01,100,50,2709,50,0.01,,2,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1218
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,50,2709,50,0.03,,8,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1219
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,25,1868,25,0.01,,8,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1219
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,25,1868,25,0.01,,3,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1819
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.03,100,50,2709,50,0.02,,3,0,01/2018,03/2018,Australia,AUS3,,0,,,,,AMCOS Q4 2017 - CMS Australia,USD,2719,1819
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,WARN 7559618122,1,0,10/2016,12/2016,Poland,POLA,,0,,,,,,USD,2727,10155
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.08,100,50,2709,50,0.04,WARN 7559618122,11,0,01/2017,03/2017,Poland,POLA,,0,,,,,,USD,2727,10156
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.08,100,25,1868,25,0.02,WARN 7559618122,11,0,01/2017,03/2017,Poland,POLA,,0,,,,,,USD,2727,10156
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,WARN 7559618122,1,0,10/2016,12/2016,Poland,POLA,,0,,,,,,USD,2727,12557
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.08,100,50,2709,50,0.04,WARN 7559618122,11,0,01/2017,03/2017,Poland,POLA,,0,,,,,,USD,2727,12558
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.08,100,25,1868,25,0.02,WARN 7559618122,11,0,01/2017,03/2017,Poland,POLA,,0,,,,,,USD,2727,12558
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,0.04,100,50,1868,50,0.02,,0,0,04/2017,06/2017,USA,USA,,0,,,,,Source Statement Id: 62303,USD,2751,675
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,1.17,100,50,1868,50,0.59,,0,0,04/2017,06/2017,USA,USA,,0,,,,,Source Statement Id: 62303,USD,2751,676
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,3.76,100,50,1868,50,1.88,,0,0,04/2017,06/2017,USA,USA,,0,,,,,Source Statement Id: 62303,USD,2751,677
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,5.13,100,50,1868,50,2.57,,0,0,10/2017,12/2017,Mexico,MEXI,,0,,,,,Source Statement Id: 64069,USD,2751,678
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,AMAZON PRI ME MUSIC,AMA2,Streaming Mech,69,16.66,0.59,100,50,2709,50,0.3,,6749,0,01/2018,03/2018,USA,USA,,0,,,,,Source Statement Id: 64313,USD,2751,679
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,AMAZON PRI ME MUSIC,AMA2,Streaming Mech,69,16.66,0.59,100,25,1868,25,0.15,,6749,0,01/2018,03/2018,USA,USA,,0,,,,,Source Statement Id: 64313,USD,2751,679
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,APPLE MUSIC,APP1,Streaming Mech,69,16.66,0.02,100,50,2709,50,0.01,,148,0,12/2017,03/2017,USA,USA,,0,,,,,Source Statement Id: 62906,USD,2751,680
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,APPLE MUSIC,APP1,Streaming Mech,69,16.66,0.02,100,25,1868,25,0.01,,148,0,12/2017,03/2017,USA,USA,,0,,,,,Source Statement Id: 62906,USD,2751,680
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,"GOOGLE, INC.",GOOG,Streaming Mech,69,16.66,0.04,100,25,1868,25,0.01,,415,0,03/2018,03/2018,Canada,CANA,,0,,,,,Source Statement Id: 64190,USD,2751,681
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,"GOOGLE, INC.",GOOG,Streaming Mech,69,16.66,0.04,100,50,2709,50,0.02,,415,0,03/2018,03/2018,Canada,CANA,,0,,,,,Source Statement Id: 64190,USD,2751,681
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,PANDORA,PAND,Streaming Mech,69,16.67,0.05,100,50,2709,50,0.03,57814380,841,0,10/2017,12/2017,USA,USA,,0,,,,,Source Statement Id: 62917,USD,2751,682
