Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,ASCAP Domestic,ASCD,Streaming,26,3.75,0.09,50,90,580,90,0.04,APPLE SUBSCRIPTION (FREE TRIAL,16479,0,07/2016,09/2016,US,US,,0,,,,T0614180276,,USD,6367,8304
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,ASCAP Domestic,ASCD,Streaming,26,3.75,0.05,50,90,580,90,0.02,YUTBIR,62827,0,07/2016,09/2016,US,US,,0,,,,T0614180276,,USD,6367,9712
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,ASCAP Domestic,ASCD,Streaming,26,3.75,0.02,50,90,580,90,0.01,RHAPSODY,1400,0,07/2016,09/2016,US,US,,0,,,,T0614180276,,USD,6367,11610
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Ediciones Musicales Clipper's S.L.,EDIC,Performance,02,3.75,0.41,50,90,580,90,0.18,,0,0,07/2016,12/2016,SPAIN,SPAI,,0,,,,T0614180276,,USD,6371,740
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Ediciones Musicales Clipper's S.L.,EDIC,Performance,02,3.75,5.46,50,90,580,90,2.46,,0,0,07/2016,12/2016,SPAIN,SPAI,,0,,,,T0614180276,,USD,6371,779
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Ediciones Musicales Clipper's S.L.,EDIC,Performance,02,3.75,0.19,50,90,580,90,0.09,,0,0,07/2016,12/2016,SPAIN,SPAI,,0,PARANOIA,,,T0614180276,,USD,6371,829
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,6.25,2.16,50,90,580,90,0.97,,32366,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,171
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,100,0.62,50,90,580,90,0.28,,0,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,172
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,0.04,50,90,580,90,0.02,XBOX,0,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,173
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,3.75,0.1,50,90,580,90,0.05,YOUTUBE,485569,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,174
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,3.75,0.53,50,90,580,90,0.24,,3260,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,176
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,6.25,0.27,50,90,580,90,0.12,YOUTUBE,136856,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,180
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,23.24,50,90,580,90,10.46,,244,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,185
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,6.25,0.05,50,90,580,90,0.02,YOUTUBE,15454,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,187
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,0.06,50,90,580,90,0.03,,5,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,188
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,0.06,50,90,580,90,0.03,,0,0,07/2016,12/2016,MALTA,MALT,,0,,,,T0614180276,,USD,6372,193
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,100,2.72,50,90,580,90,1.22,,0,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,195
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,6.25,1.8,50,90,580,90,0.81,ITUNES,2744,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,197
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,100,0.17,50,90,580,90,0.08,,0,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,198
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,0.61,50,90,580,90,0.27,,0,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,203
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,100,0.07,50,90,580,90,0.03,,0,0,07/2016,12/2016,GERMANY,GERM,,0,,,,T0614180276,,USD,6372,205
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,6.25,0.02,50,90,580,90,0.01,ITUNES,25,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,207
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Performance,02,3.75,21.17,50,90,580,90,9.53,,0,0,07/2016,12/2016,IRELAND,IREL,,0,,,,T0614180276,,USD,6372,212
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,6.25,19.15,50,90,580,90,8.62,,573765,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,213
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Digital Downloads (Perf.),28,6.25,0.07,50,90,580,90,0.03,GOOGLE,69,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,214
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,BMG Rights Management UK,BMG1,Streaming,26,3.75,0.28,50,90,580,90,0.13,SPOTIFY,0,0,07/2016,12/2016,UK,UK,,0,,,,T0614180276,,USD,6372,216
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,0.11,50,90,580,90,0.05,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7839
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,0.55,50,90,580,90,0.25,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7840
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,4.26,50,90,580,90,1.92,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7841
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,0.03,50,90,580,90,0.01,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7849
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,0.04,50,90,580,90,0.02,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7850
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,0.05,50,90,580,90,0.02,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7851
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Fujipacific Music Inc.,FUJI,Performance,02,3.75,7.07,50,90,580,90,3.18,,0,0,07/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6375,7852
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.77,50,90,580,90,0.35,,0,0,01/2016,03/2016,NEW ZEALAND,NEWZ,,0,,,,T0614180276,Source Statement Id: 3252,USD,6388,1866
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.62,50,90,580,90,0.28,,0,0,01/2016,03/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3302,USD,6388,1886
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.52,50,90,580,90,0.23,,0,0,01/2016,03/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3302,USD,6388,1887
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.2,50,90,580,90,0.09,,0,0,01/2016,03/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3302,USD,6388,1888
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Streaming,26,3.75,0.04,50,90,580,90,0.02,,0,0,01/2016,03/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3302,USD,6388,1889
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Streaming,26,3.75,0.04,50,90,580,90,0.02,,0,0,04/2016,06/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3412,USD,6388,1901
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.67,50,90,580,90,0.3,,0,0,04/2016,06/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3412,USD,6388,1902
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.19,50,90,580,90,0.09,,0,0,04/2016,06/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3412,USD,6388,1903
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Native Tongue Music Publishing Pty,NAT1,Performance,02,3.75,0.04,50,90,580,90,0.02,,0,0,04/2016,06/2016,AUSTRALIA,AUST,,0,,,,T0614180276,Source Statement Id: 3412,USD,6388,1904
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Downtown Music,DOWN,Performance,02,0,0.29,50,90,580,90,0.13,,0,0,10/2016,12/2016,JAPAN,JAPA,,0,,,,T0614180276,,USD,6539,106
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Downtown Music,DOWN,Streaming,26,0,4.84,50,90,580,90,2.18,,29,0,10/2016,12/2016,US,US,,0,,,,T0614180276,,USD,6539,108
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Peermusic Brazil,PEE1,Performance,02,0,0.22,50,90,580,90,0.1,SHOW,0,0,07/2016,12/2016,BRAZIL,BRAZ,,0,,,,T0614180276,,USD,6654,6433
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,Peermusic Brazil,PEE1,Performance,02,0,0.14,50,90,580,90,0.06,SHOW,0,0,07/2016,12/2016,BRAZIL,BRAZ,,0,,,,T0614180276,,USD,6654,6434
"PULSE PUBLISHING ADMINISTRATION, LLC",PPA,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,JONATHAN SLOAN A/K/A DONNIE SLOAN D/B/A,580,ALIVE ,66159,BACH/LITTLEMORE/MAYES/STEELE/SLOAN,CTM Publishing,CTMP,Performance,02,3.75,2.4,50,90,580,90,1.08,,0,0,07/2016,12/2016,NETHERLANDS,NETH,,0,,,,T0614180276,,USD,6697,44196
