"TYPE","ARTIST_NAME","TRACK_NAME","ALBUM_NAME","LABEL_NAME","ISRC","LICENSEE_NAME","LICENSE_SERVICE_NAME","START_DATE","END_DATE","NUM_PERFORMANCES","NUM_SPINS","DISTRIBUTION_TYPE","YOUR_AMOUNT"
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","ENTERCOM COMMUNICATIONS CORP - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,210,,"CURRENT",.213193275355863
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","JAMMIN983.COM - WJMR","Webcasting",01-JUL-13,31-MAY-15,,,"CURRENT",.8318126587672589
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","MUSIC CHOICE","Preexisting Services",01-MAY-15,31-MAY-15,,,"CURRENT",4.21500610844592
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,12278,,"CURRENT",6.96995186992182102
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,1701,,"CURRENT",1.72436645859711921
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","QUEENB RADIO - INTERNET ONLY","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.0131772563150107
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","RADIO ONE, INC.","Webcasting",01-MAR-15,31-MAY-15,787,,"CURRENT",.5349149641209166
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.367875029198319
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Cable Radio",01-APR-15,31-MAY-15,,,"CURRENT",4.1675147810315
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC","Satellite Radio",01-MAY-15,31-MAY-15,,17,"CURRENT",175.4512683484771
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",4.335560634577116
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",3.980272458400268
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","TOWNSQUARE MEDIA BROADCASTING","Webcasting",01-MAY-15,31-MAY-15,242,,"CURRENT",.2464647631891102
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","UNIVISION.COM","Webcasting",01-MAY-15,31-MAY-15,503,,"CURRENT",.512678695391264
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iHeart Media","Webcasting",01-MAY-15,31-MAY-15,14963.38,,"CURRENT",15.16796620375251
"","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,37438,,"CURRENT",13.25346365209364
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","BATANGA.COM","Webcasting",01-MAY-15,31-MAY-15,21,,"CURRENT",.0195830281078805
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","CUMULUS MEDIA, INC.","Webcasting",01-MAY-15,31-MAY-15,33,,"CURRENT",.0327740028282634
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","MUSIC CHOICE","Preexisting Services",01-MAY-15,31-MAY-15,,,"CURRENT",5.44438289007598
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,19275,,"CURRENT",10.941995625732471
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,2657,,"CURRENT",2.693498930330707
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.25761275886639783
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC","Cable Radio",01-APR-15,31-MAY-15,,,"CURRENT",.485223627574855
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC","Satellite Radio",01-MAY-15,31-MAY-15,,3,"CURRENT",30.9619885320842
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SIRIUS XM RADIO, INC - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",2.71754395133254
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.9941355296754168
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iHeart Media","Webcasting",01-MAY-15,31-MAY-15,623.77,,"CURRENT",.6322984699255596
"","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,1458,,"CURRENT",.516148031538879
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,27,,"CURRENT",.01532730904771892
"","Da Brat","Got It Poppin'","Limelite, Luv & Niteclubz","Arista","USAR10300647","iHeart Media","Webcasting",01-MAY-15,31-MAY-15,12,,"CURRENT",.0121640695113689
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,51,,"CURRENT",.0289515837568017
"","Da Brat","Gushy Wushy","Limelite, Luv & Niteclubz","Arista","USAR10300651","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,12,,"CURRENT",.01216484274142608
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,897,,"CURRENT",.5092072672519849
"","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,125,,"CURRENT",.12671711188985258
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,3209,,"CURRENT",1.8216790642269983
"","Da Brat","Let's All Get High","Anuthatantrum","So So Def","USSM19603182","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,410,,"CURRENT",.4156321269987168
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,1642,,"CURRENT",.932127461346443
"","Da Brat","Live It Up","Anuthatantrum","So So Def","USSM19603188","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,217,,"CURRENT",.219980906240784
"","Da Brat","Lyrical Molestation","Anuthatantrum","So So Def","USSM19603187","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,18,,"CURRENT",.0102182060318124
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,301,,"CURRENT",.170871111976419
"","Da Brat","Make It Happen","Anuthatantrum","So So Def","USSM19603189","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,45,,"CURRENT",.0456181602803471
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,45,,"CURRENT",.0255455150795309
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,17,,"CURRENT",.0172335272170199
"","Da Brat","May Da Funk Be Wit 'Cha","Funkdafied","So So Def/Work","USSM10024867","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,576,,"CURRENT",.2039103334474581
"","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,56,,"CURRENT",.0198246157518357
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-SEP-14,31-JAN-15,21,,"CURRENT",.02147057994343383
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","SIRIUS XM RADIO, INC","Cable Radio",01-APR-15,30-APR-15,,,"CURRENT",.125110078656529
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","CARTER BROADCAST GROUP, INC.","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.0936093280246148
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","CUMULUS MEDIA, INC.","Webcasting",01-MAY-15,31-MAY-15,36,,"CURRENT",.0357534576308328
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","ENTERCOM COMMUNICATIONS CORP - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,440,,"CURRENT",.44669067217419
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,5996,,"CURRENT",3.40379796481929
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,784,,"CURRENT",.794769725773156
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.0606180201021597
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","iHeart Media","Webcasting",01-MAY-15,31-MAY-15,1337.89,,"CURRENT",1.356182246547131
"","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924161","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,28008,,"CURRENT",9.91513996388264
"","Da Brat feat. The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,5201,,"CURRENT",2.95249386508091
"","Da Brat feat. The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,701,,"CURRENT",.710629563478294
"","Da Brat feat. The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",2.26338361212217
"","Da Brat feat. The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,43556,,"CURRENT",15.41930292298173
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,664,,"CURRENT",.376938266951302
"","Da Brat ♦ LaTocha Scott ♦ Trey Lorenz","High Come Down","Unrestricted","So So Def","USSM19929831","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,87,,"CURRENT",.0881951098753376
"","Da Brat ♦ Millie Jackson ♦ Twista","Intro","Unrestricted","So So Def","USSM19929824","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.0941910773895095
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SIRIUS XM RADIO, INC","Cable Radio",01-APR-15,30-APR-15,,,"CURRENT",.750660471939172
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SKY.FM - Subscription Webcast","Webcasting",01-JUN-14,30-APR-15,,,"CURRENT",.02059266327142083
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,2703,,"CURRENT",1.534433939110499
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","PANDORA.COM - Subscription Webcast","Webcasting",01-MAY-15,31-MAY-15,369,,"CURRENT",.3740689142988457
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","SIRIUS XM ON DEMAND SERVICE","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",.0100238427574475
"","Da Brat ♦ T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,1456,,"CURRENT",.515440009547741
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","LIVE365.COM - Subscription & Nonsubscription Webcast","Webcasting",01-SEP-14,31-JAN-15,27,,"CURRENT",.02760700094139235
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","SKY.FM - Subscription Webcast","Webcasting",01-JUN-14,30-APR-15,,,"CURRENT",.01616183837695413
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","SONGZA - Nonsubscription Webcast","Webcasting",01-MAY-15,31-MAY-15,,,"CURRENT",7.40752205648389844
"","Da Brat ♦ Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927446","iTunes Radio - Universal","Direct Licensing",01-MAY-15,31-MAY-15,37414,,"CURRENT",13.24496738819999
