,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
16,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0821,0821,0.12,45.000,0.05
17,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0921,0921,0.07,45.000,0.03
18,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,QZKDK2076094,,0621,0621,0.28,45.000,0.13
19,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,SOUNDTRACK YOUR BRAND,STREAM.M,USA,,1149,0418,0321,0.07,45.000,0.03
20,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,SOUNDTRACK YOUR BRAND,STREAM.M,USA,,1149,0418,0321,0.07,45.000,0.03
21,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,SOUNDTRACK YOUR BRAND,STREAM.M,USA,,1149,0418,0321,0.07,45.000,0.03
22,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,4167,0721,0921,0.78,45.000,0.35
23,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,4167,0721,0921,0.78,45.000,0.35
24,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,2160,0721,0921,0.42,45.000,0.19
25,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,2160,0721,0921,0.42,45.000,0.19
26,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,,0721,0921,0.09,45.000,0.04
27,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZKDK2076094,,0721,0921,0.07,45.000,0.03
28,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",DOWNLOAD,USA,QZKDK2076094,13281,0621,0621,2.82,45.000,1.27
29,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",DOWNLOAD,USA,QZKDK2076094,13281,0621,0621,2.82,45.000,1.27
30,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",DOWNLOAD,USA,QZKDK2076094,,0621,0621,0.02,45.000,0.01
31,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,268,0121,0121,0.04,45.000,0.02
32,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,268,0121,0121,0.04,45.000,0.02
33,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,227,0221,0221,0.04,45.000,0.02
34,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,227,0221,0221,0.04,45.000,0.02
35,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,323,0321,0321,0.05,45.000,0.02
36,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,323,0321,0321,0.05,45.000,0.02
37,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,771,0421,0421,0.12,45.000,0.05
38,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,771,0421,0421,0.12,45.000,0.05
39,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,354,0521,0521,0.05,45.000,0.02
40,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,354,0521,0521,0.05,45.000,0.02
41,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,272,0621,0621,0.04,45.000,0.02
42,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,272,0621,0621,0.04,45.000,0.02
43,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,532,0821,0821,0.07,45.000,0.03
44,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,532,0821,0821,0.07,45.000,0.03
45,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,136,0921,0921,0.02,45.000,0.01
46,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,YOUTUBE LICENSING OFFER,STREAM.M,USA,QZKDK2076094,136,0921,0921,0.02,45.000,0.01
47,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,SPOTIFY,118,1120,1120,0.03,45.000,0.01
48,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,SPOTIFY,118,1120,1120,0.03,45.000,0.01
49,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,SPOTIFY,122,1220,1220,0.03,45.000,0.01
50,AM MOONLIGHT,RUZUMNA/BAYS/JANSON,WIXEN MUSIC PUBLISHING UK,BRD.MECH,GRBR,SPOTIFY,122,1220,1220,0.03,45.000,0.01
51,ARE YOU READY,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,QZMHL2018663,,0721,0721,0.06,45.000,0.03
52,ARE YOU READY,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,QZMHL2018663,,0821,0821,0.03,45.000,0.01
53,ARE YOU READY,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZMHL2018663,451,0721,0921,0.09,45.000,0.04
54,ARE YOU READY,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZMHL2018663,451,0721,0921,0.09,45.000,0.04
55,ARE YOU READY,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QZMHL2018663,,0721,0921,0.04,45.000,0.02
56,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,ASCAP,PERF.,CZEC,CABIN FEVER 2:,,0121,0321,0.91,45.000,0.41
57,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,ASCAP,PERF.,COLO,SAYCO-CINEMAX,,0720,1220,0.13,45.000,0.06
58,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,ASCAP,PERF.,COLO,SAYCO-CINEMAX,,0720,1220,0.13,45.000,0.06
59,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA,2,1701,1703,0.28,45.000,0.13
60,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA,2,1701,1703,0.28,45.000,0.13
61,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA,2,1801,1803,0.26,45.000,0.12
62,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA,2,1801,1803,0.26,45.000,0.12
63,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA MAX,8,1901,1903,0.14,45.000,0.06
64,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,PRIMA MAX,8,1901,1903,0.14,45.000,0.06
65,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA,2,1701,1703,0.28,45.000,0.13
66,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA,2,1701,1703,0.28,45.000,0.13
67,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA,2,1801,1803,0.26,45.000,0.12
68,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA,2,1801,1803,0.26,45.000,0.12
69,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA MAX,8,1901,1903,0.14,45.000,0.06
70,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,PRIMA MAX,8,1901,1903,0.14,45.000,0.06
71,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SOCAN,D.VID.P,CANA,,2,0121,0321,0.04,45.000,0.02
72,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,SOCAN,D.VID.P,CANA,,2,0121,0321,0.04,45.000,0.02
73,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - AMAZON (,,1220,1220,0.03,45.000,0.01
74,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - AMAZON (,,1220,1220,0.03,45.000,0.01
75,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - AMAZON P,,1220,1220,0.35,45.000,0.16
76,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - AMAZON P,,1220,1220,0.35,45.000,0.16
77,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,GEOL - AMAZON (,,1220,1220,0.12,45.000,0.05
78,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,GEOL - AMAZON (,,1220,1220,0.12,45.000,0.05
79,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,GEOL - AMAZON P,,1220,1220,0.91,45.000,0.41
80,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,STREAM.M,GRBR,GEOL - AMAZON P,,1220,1220,0.91,45.000,0.41
81,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,GEOL - AMAZON (,,1220,1220,0.07,45.000,0.03
82,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,GEOL - AMAZON (,,1220,1220,0.07,45.000,0.03
83,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,GEOL - AMAZON P,,1220,1220,0.26,45.000,0.12
84,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,WIXEN MUSIC PUBLISHING UK,DOWNLOAD,GRBR,GEOL - AMAZON P,,1220,1220,0.26,45.000,0.12
85,BRIGHT LIGHTS,RUZUMNA/RASTEGAR,ALL MUSIC PUBLISHING LLC. (RUSSIA),DOWNLOAD,RUSS,,102,0121,0621,0.03,45.000,0.01
86,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"GENIUS MEDIA GROUP,INC.",SHEET,USA,,223,1018,0621,0.05,45.000,0.02
87,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"GENIUS MEDIA GROUP,INC.",SHEET,USA,,223,1018,0621,0.05,45.000,0.02
88,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0721,0721,0.02,45.000,0.01
89,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0821,0821,0.02,45.000,0.01
90,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0921,0921,0.02,45.000,0.01
91,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,MECH.,USA,,1,0721,0921,0.02,45.000,0.01
92,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,DOWNLOAD,USA,,7,0720,1220,0.16,45.000,0.07
93,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,DOWNLOAD,USA,,19,0721,0921,0.43,45.000,0.19
94,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,USA6G1456605,,0721,0921,0.04,45.000,0.02
95,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,USA6G1456605,,0721,0921,0.02,45.000,0.01
96,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,USA6G1456605,,0721,0921,0.02,45.000,0.01
97,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,US74G0760507,1628,0921,0921,0.08,45.000,0.04
98,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,US74G0760507,1628,0921,0921,0.08,45.000,0.04
99,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,PERF.,BULG,GOSSIP GIRL,,0519,1219,0.18,45.000,0.08
100,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,PERF.,CZEC,GOSSIP GIRL,,0121,0321,0.11,45.000,0.05
101,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,1021,1221,0.02,90.000,0.02
102,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,1021,1221,0.01,90.000,0.01
103,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,SPOTIFY,,1021,1221,0.02,90.000,0.02
104,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.VID.P,USA,GOSSIP GIRL,,1021,1221,0.01,90.000,0.01
105,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.VID.P,USA,GOSSIP GIRL,,1021,1221,0.01,90.000,0.01
106,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"GENIUS MEDIA GROUP,INC.",SHEET,USA,,143,1018,0621,0.03,45.000,0.01
107,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"GENIUS MEDIA GROUP,INC.",SHEET,USA,,143,1018,0621,0.03,45.000,0.01
108,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0721,0721,0.03,45.000,0.01
109,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0821,0821,0.02,45.000,0.01
110,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0921,0921,0.03,45.000,0.01
111,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,MECH.,USA,,1,0721,0921,0.02,45.000,0.01
112,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,DOWNLOAD,USA,,7,0720,1220,0.16,45.000,0.07
113,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SIDE ONE RECORDS/DUMMY RECORDS,DOWNLOAD,USA,,18,0721,0921,0.41,45.000,0.18
114,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,26332,2004,2006,0.02,45.000,0.01
115,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,26332,2004,2006,0.02,45.000,0.01
116,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,27174,2007,2009,0.02,45.000,0.01
117,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,27174,2007,2009,0.02,45.000,0.01
118,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,34482,2010,2012,0.02,45.000,0.01
119,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,MECH.,CZEC,NETFLIX VOD,34482,2010,2012,0.02,45.000,0.01
120,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,ROMA,,,2010,2012,0.14,45.000,0.06
121,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,ROMA,,,2010,2012,0.14,45.000,0.06
122,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,26332,2004,2006,0.02,45.000,0.01
123,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,26332,2004,2006,0.02,45.000,0.01
124,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,27174,2007,2009,0.02,45.000,0.01
125,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,27174,2007,2009,0.02,45.000,0.01
126,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,34482,2010,2012,0.02,45.000,0.01
127,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,CZEC,NETFLIX VOD,34482,2010,2012,0.02,45.000,0.01
128,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,NETFLIX 20 46/0,,1810,1812,0.16,45.000,0.07
129,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,NETFLIX 20 46/0,,1810,1812,0.16,45.000,0.07
130,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,NETFLIX 20 48/0,,1910,1912,0.17,45.000,0.08
131,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SCHUBERT MUSICPUBLISHING AUSTRIA,PERF.,POLA,NETFLIX 20 48/0,,1910,1912,0.17,45.000,0.08
132,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,PERF.,CANA,GOSSIP GIRL,,0121,0321,0.02,45.000,0.01
133,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,293,0121,0321,0.02,45.000,0.01
134,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,293,0121,0321,0.02,45.000,0.01
135,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.VID.P,CANA,GOSSIP GIRL,157,0121,0321,0.43,45.000,0.19
136,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.VID.P,CANA,GOSSIP GIRL,157,0121,0321,0.43,45.000,0.19
137,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - NETFLIX,,0920,0920,0.55,45.000,0.25
138,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,GEOL - NETFLIX,,0920,0920,0.55,45.000,0.25
139,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,IRISH (IMRO) ON,,0620,1220,0.21,45.000,0.09
140,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,IRISH (IMRO) ON,,0620,1220,0.21,45.000,0.09
141,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,GEOL - NETFLIX,,0920,0920,1.80,45.000,0.81
142,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,GEOL - NETFLIX,,0920,0920,1.80,45.000,0.81
143,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0821,0821,0.05,45.000,0.02
144,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,,,0921,0921,0.04,45.000,0.02
145,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,QM42K2112842,,0721,0721,0.04,45.000,0.02
146,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QM42K2112842,1181,0721,0921,0.22,45.000,0.10
147,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QM42K2112842,1181,0721,0921,0.22,45.000,0.10
148,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QM42K2112842,,0721,0921,0.08,45.000,0.04
149,CLASSIC FEELING,RUZUMNA/BAYS/JANSON,"SPOTIFY USA, INC.",STREAM.M,USA,QM42K2112842,,0721,0921,0.04,45.000,0.02
150,CRY,RUZUMNA/KEUP/DOORNINK,APPLE INC.,STREAM.M,USA,QMKPE1600001,41,0721,0721,0.01,90.000,0.01
151,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,1021,1221,0.03,90.000,0.03
152,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,1021,1221,0.04,90.000,0.04
153,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,SPOTIFY,,1021,1221,0.05,90.000,0.05
154,CRY,RUZUMNA/KEUP/DOORNINK,MECHANICAL LICENSING COLLECTIVE (ML,STREAM.M,USA,QMKPE1600001,,0821,0821,0.01,90.000,0.01
