,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
73,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,79,0613,0419,0.04,45.000,0.02
74,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,79,0613,0419,0.04,45.000,0.02
75,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,17,1212,0719,0.04,45.000,0.02
76,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,17,1212,0719,0.04,45.000,0.02
77,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,73,0613,0419,0.03,45.000,0.01
78,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,73,0613,0419,0.03,45.000,0.01
79,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,29,0614,0619,0.03,45.000,0.01
80,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456605,29,0614,0619,0.03,45.000,0.01
81,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1212,0719,0.05,45.000,0.02
82,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,,,0613,0419,0.02,45.000,0.01
83,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,,,0614,0619,0.04,45.000,0.02
84,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,STREAM.M,NORW,DTJGSAFYK6,63,1218,1218,0.03,45.000,0.01
85,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,102,0613,0419,0.06,45.000,0.03
86,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,102,0613,0419,0.06,45.000,0.03
87,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,29,1212,0719,0.03,45.000,0.01
88,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,29,1212,0719,0.03,45.000,0.01
89,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,82,0613,0419,0.03,45.000,0.01
90,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,82,0613,0419,0.03,45.000,0.01
91,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,26,0614,0619,0.02,45.000,0.01
92,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USA6G1456606,26,0614,0619,0.02,45.000,0.01
93,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,PERF.,USA,,,0790,0990,0.02,90.000,0.02
94,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0790,0990,0.03,90.000,0.03
95,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0790,0990,0.01,90.000,0.01
96,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.VID.P,USA,GOSSIP GIRL,,0790,0990,2.95,90.000,2.66
97,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USA6G1456606,,0118,1218,0.02,45.000,0.01
98,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1212,0719,0.04,45.000,0.02
99,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,,,0613,0419,0.02,45.000,0.01
100,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,USA6G1456606,,0614,0619,0.04,45.000,0.02
101,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,254,0717,0719,0.02,45.000,0.01
102,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,254,0717,0719,0.02,45.000,0.01
103,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,PERF.,LATV,,,0119,0619,0.02,45.000,0.01
104,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,PERF.,NORW,,,0119,0619,0.20,45.000,0.09
105,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,SWED,,,0418,0918,0.28,45.000,0.13
106,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,DENM,,,1018,0619,0.56,45.000,0.25
107,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,NORW,,,1018,0619,0.42,45.000,0.19
108,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,FERMATA DO BRASIL,PERF.,BRAZ,,,1905,1907,0.31,45.000,0.14
109,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,MELODIE DER WELT GERMANY,D.VIDEOS,GERM,,,0619,0619,5.78,45.000,2.60
110,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,MELODIE DER WELT GERMANY,D.VID.P,GERM,,,0619,0619,5.18,45.000,2.33
111,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0718,0918,0.10,45.000,0.05
112,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0718,0918,0.10,45.000,0.05
113,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0718,1218,0.22,45.000,0.10
114,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,PERF.,ASTR,,,0718,1218,0.22,45.000,0.10
115,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0718,0918,0.32,45.000,0.14
116,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0718,0918,0.32,45.000,0.14
117,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0718,0918,0.04,45.000,0.02
118,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0718,0918,0.04,45.000,0.02
119,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0718,1218,0.36,45.000,0.16
120,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0718,1218,0.36,45.000,0.16
121,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0718,1218,0.04,45.000,0.02
122,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0718,1218,0.04,45.000,0.02
123,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",D.PERF,JAPA,,,0119,0619,0.11,45.000,0.05
124,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",D.PERF,JAPA,,,0119,0619,0.11,45.000,0.05
125,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0119,0619,0.04,45.000,0.02
126,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0119,0619,0.04,45.000,0.02
127,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0119,0619,0.03,45.000,0.01
128,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0119,0619,0.03,45.000,0.01
129,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.VID.P,CANA,GOSSIP GIRL,119,1018,1218,0.42,45.000,0.19
130,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.VID.P,CANA,GOSSIP GIRL,119,1018,1218,0.42,45.000,0.19
131,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,D.PERF,NETH,,,0418,0618,0.24,45.000,0.11
132,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,STREAM.M,NETH,,,0418,0618,0.17,45.000,0.08
133,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0119,0619,1.76,45.000,0.79
134,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0119,0619,0.54,45.000,0.24
135,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,0418,1018,0.12,45.000,0.05
136,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,IREL,,,0418,1018,0.12,45.000,0.05
137,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,1,62660,0618,0618,0.42,45.000,0.19
138,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,PERF.,GRBR,1,62660,0618,0618,0.42,45.000,0.19
139,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,1,63288,0618,0618,0.91,45.000,0.41
140,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,1,63288,0618,0618,0.91,45.000,0.41
141,CRY,RUZUMNA/KEUP/DOORNINK,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QM-KPE-16-00001,,0613,0419,0.01,90.000,0.01
142,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0790,0990,0.07,90.000,0.06
143,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0790,0990,0.04,90.000,0.04
144,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0790,0990,0.13,90.000,0.12
145,CRY,RUZUMNA/KEUP/DOORNINK,IHEART COMMUNICATIONS,STREAM.M,USA,QM-KPE-16-00001,6,1214,0819,0.01,90.000,0.01
146,CRY,RUZUMNA/KEUP/DOORNINK,IHEART COMMUNICATIONS,STREAM.M,USA,QM-KPE-16-00001,,1214,0819,0.01,90.000,0.01
147,CRY,RUZUMNA/KEUP/DOORNINK,"MUSIC REPORTS,INC.",STREAM.M,USA,QM-KPE-16-00001,,1212,0719,0.01,90.000,0.01
148,CRY,RUZUMNA/KEUP/DOORNINK,"MUSIC REPORTS,INC.",STREAM.M,USA,QM-KPE-16-00001,,0114,0519,0.01,90.000,0.01
149,CRY,RUZUMNA/KEUP/DOORNINK,PANDORA LIMITED,STREAM.M,USA,,298,1212,0719,0.05,90.000,0.05
150,CRY,RUZUMNA/KEUP/DOORNINK,PANDORA LIMITED,STREAM.M,USA,,55,0114,0519,0.02,90.000,0.02
151,CRY,RUZUMNA/KEUP/DOORNINK,PANDORA LIMITED,STREAM.M,USA,,77,0614,0619,0.03,90.000,0.03
152,CRY,RUZUMNA/KEUP/DOORNINK,"SPOTIFY USA, INC.",STREAM.M,USA,,242,0717,0819,0.03,90.000,0.03
153,CRY,RUZUMNA/KEUP/DOORNINK,SOCAN,D.PERF,CANA,,265,1018,1218,0.02,90.000,0.02
154,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,382,1212,0719,0.50,90.000,0.45
155,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,1306,0613,0419,0.74,90.000,0.67
156,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,340,0614,0619,0.44,90.000,0.40
157,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,305,1212,0719,0.37,90.000,0.33
158,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,926,0613,0419,0.16,90.000,0.14
159,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,124,0614,0619,0.14,90.000,0.13
160,DO IT 2NIGHT,FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,,13929,0715,1218,4.49,90.000,4.04
161,DO IT 2NIGHT,FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,,45,0715,1218,0.02,90.000,0.02
162,DO IT 2NIGHT,FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,,2534,0419,0619,0.55,90.000,0.50
163,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0790,0990,0.02,90.000,0.02
164,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0790,0990,0.08,90.000,0.07
165,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0790,0990,0.88,90.000,0.79
