,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
67,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,PANDORA,,0420,0620,0.07,90.000,0.06
68,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,PANDORA PLUS,,0420,0620,0.04,90.000,0.04
69,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,PANDORA PREMIUM,,0420,0620,0.03,90.000,0.03
70,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,SPOTIFY,,0420,0620,0.07,90.000,0.06
71,CRY,RUZUMNA/KEUP/DOORNINK,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1212,0520,0.01,90.000,0.01
72,CRY,RUZUMNA/KEUP/DOORNINK,"MUSIC REPORTS,INC.",STREAM.M,USA,QM-KPE-16-00001,,1114,0320,0.01,90.000,0.01
73,CRY,RUZUMNA/KEUP/DOORNINK,PANDORA LIMITED,STREAM.M,USA,,88,1114,0320,0.04,90.000,0.04
74,CRY,RUZUMNA/KEUP/DOORNINK,"SPOTIFY USA, INC.",STREAM.M,USA,,639,1216,0320,0.11,90.000,0.10
75,CRY,RUZUMNA/KEUP/DOORNINK,YOUTUBE MUSIC,D.VIDEOS,USA,,,0120,0320,0.02,90.000,0.02
76,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,85,1212,0520,0.13,90.000,0.12
77,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,170,1114,0320,0.26,90.000,0.23
78,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,102,1116,0520,0.15,90.000,0.14
79,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,43,1212,0520,0.07,90.000,0.06
80,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,132,1114,0320,0.23,90.000,0.21
81,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,53,1116,0520,0.08,90.000,0.07
82,DO IT 2NIGHT,FINNERTY/RUZUMNA,APPLE INC.,STREAM.M,USA,,2322,1216,0320,0.50,90.000,0.45
83,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0420,0620,0.07,90.000,0.06
84,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,AMAZON PRIME MU,,0420,0620,0.02,90.000,0.02
85,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,0420,0620,0.28,90.000,0.25
86,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,PANDORA,,0420,0620,0.01,90.000,0.01
87,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,PANDORA PREMIUM,,0420,0620,0.01,90.000,0.01
88,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,SPOTIFY,,0420,0620,0.14,90.000,0.13
89,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,TIDAL,,0420,0620,0.01,90.000,0.01
90,DO IT 2NIGHT,FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,QMJYX1545803,,1212,0520,0.03,90.000,0.03
91,DO IT 2NIGHT,FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,QMJYX1545803,,1114,0320,0.04,90.000,0.04
92,DO IT 2NIGHT,FINNERTY/RUZUMNA,"MUSIC REPORTS,INC.",STREAM.M,USA,QMJYX1545803,,1116,0520,0.01,90.000,0.01
93,DO IT 2NIGHT,FINNERTY/RUZUMNA,PANDORA LIMITED,STREAM.M,USA,QMJYX1545803,40,1212,0520,0.02,90.000,0.02
94,DO IT 2NIGHT,FINNERTY/RUZUMNA,PANDORA LIMITED,STREAM.M,USA,QMJYX1545803,16,1114,0320,0.01,90.000,0.01
95,DO IT 2NIGHT,FINNERTY/RUZUMNA,"SPOTIFY USA, INC.",STREAM.M,USA,,1200,1216,0320,0.33,90.000,0.30
96,DO IT 2NIGHT,FINNERTY/RUZUMNA,TIDAL,STREAM.M,USA,QMJYX1545803,12,1212,0520,0.01,90.000,0.01
97,DO IT 2NIGHT,FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,396,0719,0919,0.03,90.000,0.03
98,DO IT 2NIGHT,FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,,0719,0919,0.01,90.000,0.01
99,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,AMAZON PRIME MUSIC,STREAM.M,USA,USA2P1358179,6,1114,0320,0.02,45.000,0.01
100,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"MUSIC REPORTS,INC.",STREAM.M,USA,USA2P1358179,,1114,0320,0.04,45.000,0.02
101,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"MUSIC REPORTS,INC.",STREAM.M,USA,USA2P1358179,,1116,0520,0.03,45.000,0.01
102,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,291,1216,0320,0.03,45.000,0.01
103,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,291,1216,0320,0.03,45.000,0.01
104,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,19,1212,0520,0.03,22.500,0.01
105,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,19,1212,0520,0.03,22.500,0.01
106,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,19,1212,0520,0.03,22.500,0.01
107,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,19,1212,0520,0.03,22.500,0.01
108,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,33,1114,0320,0.04,22.500,0.01
109,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,33,1114,0320,0.04,22.500,0.01
110,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,33,1114,0320,0.04,22.500,0.01
111,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,USAT21503397,33,1114,0320,0.04,22.500,0.01
112,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,33,1212,0520,0.05,22.500,0.01
113,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,33,1212,0520,0.05,22.500,0.01
114,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,33,1212,0520,0.05,22.500,0.01
115,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,33,1212,0520,0.05,22.500,0.01
116,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,58,1114,0320,0.09,22.500,0.02
117,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,58,1114,0320,0.09,22.500,0.02
118,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,58,1114,0320,0.09,22.500,0.02
119,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,58,1114,0320,0.09,22.500,0.02
120,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,28,1116,0520,0.04,22.500,0.01
121,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,28,1116,0520,0.04,22.500,0.01
122,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,28,1116,0520,0.04,22.500,0.01
123,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,USAT21503397,28,1116,0520,0.04,22.500,0.01
124,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,1932,1216,0320,0.16,22.500,0.04
125,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,1932,1216,0320,0.16,22.500,0.04
126,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,1932,1216,0320,0.16,22.500,0.04
127,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,1932,1216,0320,0.16,22.500,0.04
128,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,BRAZ,,,0413,0919,0.46,30.000,0.14
129,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,BRAZ,,,0413,0919,0.46,30.000,0.14
130,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0420,0620,0.07,30.000,0.02
131,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0420,0620,0.08,30.000,0.02
132,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0420,0620,0.08,30.000,0.02
133,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,0420,0620,0.11,30.000,0.03
134,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,0420,0620,0.11,30.000,0.03
135,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,APPLE SUBSCRIPT,,0420,0620,0.11,30.000,0.03
136,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA,,0420,0620,0.05,30.000,0.02
137,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA,,0420,0620,0.05,30.000,0.02
138,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA,,0420,0620,0.05,30.000,0.02
139,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA PREMIUM,,0420,0620,0.02,30.000,0.01
140,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA PREMIUM,,0420,0620,0.02,30.000,0.01
141,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,PANDORA PREMIUM,,0420,0620,0.02,30.000,0.01
142,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SOUNDCLOUD SETT,,0420,0620,0.03,30.000,0.01
143,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SOUNDCLOUD SETT,,0420,0620,0.03,30.000,0.01
144,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SOUNDCLOUD SETT,,0420,0620,0.03,30.000,0.01
145,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SPOTIFY,,0420,0620,0.11,30.000,0.03
146,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SPOTIFY,,0420,0620,0.11,30.000,0.03
147,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,SPOTIFY,,0420,0620,0.11,30.000,0.03
148,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,3,0120,0320,0.03,22.500,0.01
149,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,3,0120,0320,0.03,22.500,0.01
150,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503397,3,0120,0320,0.03,22.500,0.01
151,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,6,0120,0320,0.06,22.500,0.01
152,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,6,0120,0320,0.06,22.500,0.01
153,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ATLANTIC RECORDS,DOWNLOAD,USA,USAT21503410,6,0120,0320,0.06,22.500,0.01
154,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,SPOTIFY FERRICK SETTLEMENT,STREAM.M,USA,USAT21503397 2,93395,1212,0617,974.88,22.500,219.35
155,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503397,687,0320,0420,0.35,22.500,0.08
156,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,GOOGLE PLAY MUSIC ALL ACCESS,STREAM.M,USA,USAT21503397,,0320,0420,0.05,22.500,0.01
157,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1212,0520,0.13,22.500,0.03
158,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1114,0320,0.23,22.500,0.05
159,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"MUSIC REPORTS,INC.",STREAM.M,USA,,,1116,0520,0.04,22.500,0.01
160,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3166,1216,0320,0.16,22.500,0.04
161,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3166,1216,0320,0.16,22.500,0.04
162,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,"SPOTIFY USA, INC.",STREAM.M,USA,,3166,1216,0320,0.16,22.500,0.04
