,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
25,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,EDITION BJORLUND SWEDEN,D.PERF,SWED,,,0110,0917,0.02,45.000,0.01
26,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,EDITION BJORLUND SWEDEN,D.PERF,DENM,,,1017,0618,0.25,45.000,0.11
27,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,EDITION BJORLUND SWEDEN,D.PERF,DENM,,,1017,0618,0.25,45.000,0.11
28,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,EDITION BJORLUND SWEDEN,D.PERF,NORW,,,0118,0618,0.04,45.000,0.02
29,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,EDITION BJORLUND SWEDEN,D.PERF,NORW,,,0118,0618,0.04,45.000,0.02
30,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,MELODIE DER WELT GERMANY,PERF.,GERM,,,0618,0618,12.44,45.000,5.60
31,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,MELODIE DER WELT GERMANY,BRD.MECH,GERM,,,0618,0618,2.72,45.000,1.22
32,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,OMSA CHILE,F.PERF.,CHIL,CABIN FEVER 2 S,,0118,0618,0.17,45.000,0.08
33,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,OMSA CHILE,F.PERF.,CHIL,CABIN FEVER 2 S,,0118,0618,0.17,45.000,0.08
34,BOYS LIKE IT DIRTY,WILDER/RUZUMNA/WATSON,PELIKAN MUZIKPUBLISHING (TURKEY),PERF.,TURK,,,0118,0618,1.89,45.000,0.85
35,CHOCOLATE,RUZUMNA/STOKER/PEIKEN,GEOFF PAYNTERMUSICPUBLISHING SO A,PERF.,,FY2018 R&G SEQ,34,0118,0618,0.30,90.000,0.27
36,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,,24,0614,0618,0.02,45.000,0.01
37,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,,24,0614,0618,0.02,45.000,0.01
38,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,GROOVE MUSIC PASS,STREAM.M,USA,USA6G1456605,9,0716,0617,0.02,45.000,0.01
39,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,GROOVE MUSIC PASS,STREAM.M,USA,USA6G1456605,9,0716,0617,0.02,45.000,0.01
40,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,6,0413,0618,0.08,45.000,0.04
41,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,6,0413,0618,0.08,45.000,0.04
42,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,3,0413,0618,0.09,45.000,0.04
43,CHRISTMASTIME INCALIFORNIA,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,3,0413,0618,0.09,45.000,0.04
44,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,19,1116,0618,0.02,45.000,0.01
45,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,19,1116,0618,0.02,45.000,0.01
46,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,,18,0614,0618,0.02,45.000,0.01
47,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,,18,0614,0618,0.02,45.000,0.01
48,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,ASCAP,D.VID.P,USA,GOSSIP GIRL,,0780,0980,1.21,90.000,1.09
49,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456606,1,0418,0618,0.02,45.000,0.01
50,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,APPLE COMPUTERINC.CANADA,DOWNLOAD,CANA,USA6G1456606,1,0418,0618,0.02,45.000,0.01
51,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,PERF.,SWED,,,0117,1217,0.16,45.000,0.07
52,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,PERF.,DENM,,,1017,0318,0.40,45.000,0.18
53,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,SWED,,,0417,0917,0.38,45.000,0.17
54,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,FINL,,,1017,0318,0.42,45.000,0.19
55,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,DENM,,,1017,0618,0.84,45.000,0.38
56,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,EDITION BJORLUND SWEDEN,D.PERF,NORW,,,1017,0618,0.40,45.000,0.18
57,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,CAFE CONCERTOITALY,F.PERF.,ITAL,GOSSIP GIRL I F,,0117,0617,0.23,45.000,0.10
58,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,CAFE CONCERTOITALY,F.PERF.,ITAL,GOSSIP GIRL I F,,0117,0617,0.23,45.000,0.10
59,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0717,1217,0.42,45.000,0.19
60,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0717,1217,0.42,45.000,0.19
61,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0717,1217,0.08,45.000,0.04
62,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0717,1217,0.08,45.000,0.04
63,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,132,1017,1217,0.02,45.000,0.01
64,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,132,1017,1217,0.02,45.000,0.01
65,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",D.PERF,JAPA,,,0118,0618,0.21,45.000,0.09
66,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",D.PERF,JAPA,,,0118,0618,0.21,45.000,0.09
67,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0118,0618,0.40,45.000,0.18
68,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0118,0618,0.40,45.000,0.18
69,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0118,0618,0.06,45.000,0.03
70,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,"NICHION, INC JAPAN",DOWNLOAD,JAPA,,,0118,0618,0.06,45.000,0.03
71,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,6,0413,0618,0.08,45.000,0.04
72,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,6,0413,0618,0.08,45.000,0.04
73,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,3,0413,0618,0.09,45.000,0.04
74,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,RAZOR & TIE DIRECT(CANADA),MECH.,CANA,79301830602,3,0413,0618,0.09,45.000,0.04
75,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,SOCAN,D.VID.P,CANA,GOSSIP GIRL,4,1017,1217,0.04,90.000,0.04
76,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,,,0117,0317,0.24,45.000,0.11
77,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,,,0117,0317,0.22,45.000,0.10
78,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,,,0417,0617,0.18,45.000,0.08
79,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,MECH.,NETH,,,0417,0617,0.17,45.000,0.08
80,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0117,0317,0.32,45.000,0.14
81,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0117,0317,0.31,45.000,0.14
82,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0417,0617,0.24,45.000,0.11
83,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL BENELUX,PERF.,NETH,,,0417,0617,0.24,45.000,0.11
84,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL FRANCE,PERF.,FRAN,,,0118,0618,5.01,45.000,2.25
85,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,STRICTLY CONFIDENTIAL FRANCE,M.PERF.,FRAN,,,0118,0618,1.57,45.000,0.71
86,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.PERF,IREL,,,0417,0917,0.16,45.000,0.07
87,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.PERF,IREL,,,0417,0917,0.16,45.000,0.07
88,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,0917,0917,1.12,45.000,0.50
89,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VIDEOS,GRBR,,1,0917,0917,1.12,45.000,0.50
90,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VID.P,GRBR,,1,0917,0917,0.83,45.000,0.37
91,CHRISTMAKWANZAKAH,WILDER/FINNERTY/RUZUMNA,WIXEN MUSIC PUBLISHING UK,D.VID.P,GRBR,,1,0917,0917,0.83,45.000,0.37
92,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0780,0980,0.05,90.000,0.05
93,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0780,0980,0.04,90.000,0.04
94,CRY,RUZUMNA/KEUP/DOORNINK,ASCAP,D.PERF,USA,,,0780,0980,0.36,90.000,0.32
95,CRY,RUZUMNA/KEUP/DOORNINK,YOUTUBE MUSIC,D.VIDEOS,USA,,323,0418,0618,0.08,90.000,0.07
96,CRY,RUZUMNA/KEUP/DOORNINK,YOUTUBE MUSIC,D.VIDEOS,USA,,,0418,0618,0.01,90.000,0.01
97,CRY,RUZUMNA/KEUP/DOORNINK,SOCAN,D.PERF,CANA,,4,1017,1217,0.03,90.000,0.03
98,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON MUSIC UNLIMITED,STREAM.M,USA,QMJYX1545803,306,1116,0618,0.26,90.000,0.23
99,DO IT 2NIGHT,FINNERTY/RUZUMNA,AMAZON PRIME MUSIC,STREAM.M,USA,QMJYX1545803,190,0614,0618,0.19,90.000,0.17
100,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0780,0980,0.14,90.000,0.13
101,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0780,0980,0.04,90.000,0.04
102,DO IT 2NIGHT,FINNERTY/RUZUMNA,ASCAP,D.PERF,USA,,,0780,0980,0.23,90.000,0.21
103,DO IT 2NIGHT,FINNERTY/RUZUMNA,SLACKER,STREAM.M,USA,QMJYX1545803,3,0608,0318,0.01,90.000,0.01
104,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,,26,0418,0618,0.04,90.000,0.04
105,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,QMJYX1545803,6,0418,0618,0.01,90.000,0.01
106,DO IT 2NIGHT,FINNERTY/RUZUMNA,YOUTUBE MUSIC,D.VIDEOS,USA,QMJYX1545803,,0418,0618,0.02,90.000,0.02
107,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,,,0917,0917,0.05,90.000,0.05
108,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,APPLE MUSIC,101,0717,0917,0.04,90.000,0.04
109,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,ITUNES,5,0717,0817,0.01,90.000,0.01
110,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,ITUNES,7,0817,0917,0.03,90.000,0.03
111,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,96,0817,0817,0.01,90.000,0.01
112,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,64,0917,0917,0.01,90.000,0.01
113,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,,,0917,0917,0.07,90.000,0.06
114,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,101,0717,0917,0.07,90.000,0.06
115,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,48,0717,0717,0.01,90.000,0.01
116,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,96,0817,0817,0.04,90.000,0.04
117,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,STREAM.M,GRBR,SPOTIFY,64,0917,0917,0.03,90.000,0.03
118,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,6,0717,0817,0.11,90.000,0.10
119,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,7,0817,0917,0.15,90.000,0.14
120,DO IT 2NIGHT,FINNERTY/RUZUMNA,IMPEL PAN EUROPEAN,DOWNLOAD,GRBR,ITUNES,1,0917,0917,0.01,90.000,0.01
121,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0717,0917,0.04,90.000,0.04
122,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,NEWZ,,,0717,0917,0.01,90.000,0.01
123,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,D.PERF,ASTR,,,0717,1217,0.04,90.000,0.04
124,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,103,0717,0917,0.06,90.000,0.05
125,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,,106,1017,1217,0.09,90.000,0.08
126,DO IT 2NIGHT,FINNERTY/RUZUMNA,NATIVE TONGUEMUSICPUBLISHING AUST,DOWNLOAD,ASTR,00101508,1,0817,0917,0.03,90.000,0.03
127,DO IT 2NIGHT,FINNERTY/RUZUMNA,PFIVE ENTERTAINMENTMEXICO S.A.C.V.,PERF.,MEXI,ESPECTACULOS,3,0118,0318,0.01,90.000,0.01
128,DO IT 2NIGHT,FINNERTY/RUZUMNA,SOCAN,D.PERF,CANA,,1,1017,1217,0.01,90.000,0.01
129,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,APPLE INC.,STREAM.M,USA,,82,0418,0618,0.02,45.000,0.01
130,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,APPLE INC.,STREAM.M,USA,,82,0418,0618,0.02,45.000,0.01
131,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0780,0980,0.03,45.000,0.01
132,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0780,0980,0.03,45.000,0.01
133,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0780,0980,0.03,45.000,0.01
134,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,ASCAP,D.PERF,USA,,,0780,0980,0.03,45.000,0.01
135,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,484,0418,0618,0.06,45.000,0.03
136,ELECTRIC CHAIR,RASTEGAR/RUZUMNA/DAUMONT/SHIMURA,"SPOTIFY USA, INC.",STREAM.M,USA,,484,0418,0618,0.06,45.000,0.03
137,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,61,1116,0618,0.05,22.500,0.01
138,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,61,1116,0618,0.05,22.500,0.01
139,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,61,1116,0618,0.05,22.500,0.01
140,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON MUSIC UNLIMITED,STREAM.M,USA,,61,1116,0618,0.05,22.500,0.01
141,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,,118,0614,0618,0.12,22.500,0.03
142,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,,118,0614,0618,0.12,22.500,0.03
143,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,,118,0614,0618,0.12,22.500,0.03
144,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,AMAZON PRIME MUSIC,STREAM.M,USA,,118,0614,0618,0.12,22.500,0.03
145,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2382,0418,0618,0.21,22.500,0.05
146,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2382,0418,0618,0.21,22.500,0.05
147,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2382,0418,0618,0.21,22.500,0.05
148,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,,2382,0418,0618,0.21,22.500,0.05
149,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,USAT21503410,52358,0418,0418,5.18,22.500,1.17
150,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,USAT21503410,52358,0418,0418,5.18,22.500,1.17
151,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,APPLE INC.,STREAM.M,USA,USAT21503410,52358,0418,0418,5.18,22.500,1.17
152,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.08,30.000,0.02
153,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.05,30.000,0.02
154,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.08,30.000,0.02
155,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.05,30.000,0.02
156,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.08,30.000,0.02
157,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,PERF.,USA,,,0780,0980,0.05,30.000,0.02
158,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.27,30.000,0.08
159,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.18,30.000,0.05
160,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.26,30.000,0.08
161,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.18,30.000,0.05
162,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.02,30.000,0.01
163,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.26,30.000,0.08
164,EST. 1980'S,RUZUMNA/LOPEZ/RASTEGAR/WICKS/BURTON,ASCAP,D.PERF,USA,,,0780,0980,0.18,30.000,0.05
