,Song Name,C,Territory,Usage,A,B,Units,Period - Start,Period - End,Price,Share,Amount
37,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,U SA,USAT21903744,1729,0621,0621,0.06,18.000,0.01
38,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,U SA,USAT21903744,1729,0621,0621,0.06,18.000,0.01
39,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,U SA,USAT21903744,1729,0621,0621,0.06,18.000,0.01
40,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,YOUTUBE LICENSINGOFFER,STREAM.M,U SA,USAT21903744,1729,0621,0621,0.06,18.000,0.01
41,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FERMATA DO BRASIL,DOWNLOAD,BRAZ,,655,2105,2107,0.16,18.000,0.03
42,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,MECH.,KORE,DIGITAL,,0121,0621,0.54,18.000,0.10
43,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,MECH.,K ORE,DIGITAL,,0121,0621,0.54,18.000,0.10
44,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,MECH.,K ORE,DIGITAL,,0121,0621,0.54,18.000,0.10
45,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,MECH.,K ORE,DIGITAL,,0121,0621,0.54,18.000,0.10
46,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,MECH.,K ORE,DIGITAL,,0121,0621,0.54,18.000,0.10
47,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,PERF.,KORE,DIGITAL,,0121,0621,0.27,18.000,0.05
48,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,PERF.,K ORE,DIGITAL,,0121,0621,0.27,18.000,0.05
49,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,PERF.,KORE,DIGITAL,,0121,0621,0.27,18.000,0.05
50,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,PERF.,K ORE,DIGITAL,,0121,0621,0.27,18.000,0.05
51,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,FUJIPACIFIC KOREA,PERF.,K ORE,DIGITAL,,0121,0621,0.27,18.000,0.05
52,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",MECH.,JAPA,7567 865244,16,0121,0621,0.07,18.000,0.01
53,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,16,0121,0621,0.07,18.000,0.01
54,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,16,0121,0621,0.07,18.000,0.01
55,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,16,0121,0621,0.07,18.000,0.01
56,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",MECH.,J APA,7567 865244,16,0121,0621,0.07,18.000,0.01
57,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",PERF.,JAPA,,,0121,0621,0.21,18.000,0.04
58,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",PERF.,J APA,,,0121,0621,0.21,18.000,0.04
59,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",PERF.,J APA,,,0121,0621,0.21,18.000,0.04
60,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",PERF.,J APA,,,0121,0621,0.21,18.000,0.04
61,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",PERF.,J APA,,,0121,0621,0.21,18.000,0.04
62,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",D.PERF,JAPA,,,0121,0621,0.13,18.000,0.02
63,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",D.PERF,J APA,,,0121,0621,0.13,18.000,0.02
64,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",D.PERF,J APA,,,0121,0621,0.13,18.000,0.02
65,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",D.PERF,J APA,,,0121,0621,0.13,18.000,0.02
66,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",D.PERF,J APA,,,0121,0621,0.13,18.000,0.02
67,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",DOWNLOAD,JAPA,,,0121,0621,0.56,18.000,0.10
68,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0121,0621,0.56,18.000,0.10
69,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0121,0621,0.56,18.000,0.10
70,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0121,0621,0.56,18.000,0.10
71,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,"NICHION, INCJAPAN",DOWNLOAD,J APA,,,0121,0621,0.56,18.000,0.10
72,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,GRBR,SPOTIFY,,0720,0920,0.03,18.000,0.01
73,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0720,0920,0.03,18.000,0.01
74,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0720,0920,0.03,18.000,0.01
75,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0720,0920,0.03,18.000,0.01
76,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,D.PERF,G RBR,SPOTIFY,,0720,0920,0.03,18.000,0.01
77,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,GRBR,APPLE MUSIC,,0720,0920,0.03,18.000,0.01
78,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0720,0920,0.03,18.000,0.01
79,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0720,0920,0.03,18.000,0.01
80,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0720,0920,0.03,18.000,0.01
81,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,APPLE MUSIC,,0720,0920,0.03,18.000,0.01
82,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0720,0920,0.05,18.000,0.01
83,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0720,0920,0.05,18.000,0.01
84,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0720,0920,0.05,18.000,0.01
85,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0720,0920,0.05,18.000,0.01
86,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SACEM PAN EUROPEAN,STREAM.M,G RBR,SPOTIFY,,0720,0920,0.05,18.000,0.01
87,AIN'T NOBODY BUT ME,WICKS/KING/KARNES/RUZUMNA/SCAGGS/,SOCAN,D.PERF,CANA,,,1020,1220,0.04,18.000,0.01
88,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMERICAN BROADCASTING CO. (ABC),SYNCH.,USA,LIVE WITH KEL,LY,0621,0621,130.00,18.000,23.40
89,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMERICAN BROADCASTING CO. (ABC),SYNCH.,U SA,LIVE WITH KEL,LY,0821,0821,130.00,18.000,23.40
90,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,AMAZON PRIMEMUSIC,STREAM.M,USA,USAT21903322,,1120,1120,0.03,18.000,0.01
91,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,31601,0421,0421,0.68,18.000,0.12
92,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,31601,0421,0421,0.68,18.000,0.12
93,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,31601,0421,0421,0.68,18.000,0.12
94,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,USA,USAT21903322,31601,0421,0421,0.68,18.000,0.12
95,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,31601,0421,0421,0.68,18.000,0.12
96,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,24688,0521,0521,0.53,18.000,0.10
97,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,24688,0521,0521,0.53,18.000,0.10
98,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,24688,0521,0521,0.53,18.000,0.10
99,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,24688,0521,0521,0.53,18.000,0.10
100,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,24688,0521,0521,0.53,18.000,0.10
101,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,25422,0621,0621,0.52,18.000,0.09
102,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,25422,0621,0621,0.52,18.000,0.09
103,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,25422,0621,0621,0.52,18.000,0.09
104,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,25422,0621,0621,0.52,18.000,0.09
105,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,APPLE INC.,STREAM.M,U SA,USAT21903322,25422,0621,0621,0.52,18.000,0.09
106,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,USA,,,0721,0921,0.10,18.000,0.02
107,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,,,0721,0921,0.10,18.000,0.02
108,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,,,0721,0921,0.10,18.000,0.02
109,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,,,0721,0921,0.10,18.000,0.02
110,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,,,0721,0921,0.10,18.000,0.02
111,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0721,0921,0.10,18.000,0.02
112,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0721,0921,0.10,18.000,0.02
113,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0721,0921,0.10,18.000,0.02
114,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0721,0921,0.10,18.000,0.02
115,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,DMX SATELLITE,C,0721,0921,0.10,18.000,0.02
116,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0721,0921,2.78,18.000,0.50
117,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0721,0921,2.78,18.000,0.50
118,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0721,0921,2.78,18.000,0.50
119,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0721,0921,2.78,18.000,0.50
120,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PLAY NETWORK,,0721,0921,2.78,18.000,0.50
121,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN,,1020,1220,0.03,18.000,0.01
122,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN,,1020,1220,0.03,18.000,0.01
123,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN,,1020,1220,0.03,18.000,0.01
124,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN,,1020,1220,0.03,18.000,0.01
125,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN,,1020,1220,0.03,18.000,0.01
126,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-CNN,,1020,1220,0.04,18.000,0.01
127,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-CNN,,1020,1220,0.04,18.000,0.01
128,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-CNN,,1020,1220,0.04,18.000,0.01
129,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-CNN,,1020,1220,0.04,18.000,0.01
130,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-CNN,,1020,1220,0.04,18.000,0.01
131,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN HEADL,IN,1020,1220,0.03,18.000,0.01
132,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN HEADL,IN,1020,1220,0.03,18.000,0.01
133,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN HEADL,IN,1020,1220,0.03,18.000,0.01
134,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN HEADL,IN,1020,1220,0.03,18.000,0.01
135,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-CNN HEADL,IN,1020,1220,0.03,18.000,0.01
136,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,U SA,PRS-COOKING C,HA,1020,1220,0.04,18.000,0.01
137,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN,,1020,1220,0.04,18.000,0.01
138,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN 1,,1020,1220,0.04,18.000,0.01
139,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
140,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
141,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
142,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
143,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
144,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,G RBR,PRS-ESPN2,,1020,1220,0.04,18.000,0.01
145,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-FOOD NETW,OR,1020,1220,0.03,18.000,0.01
146,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-FOOD NETW,OR,1020,1220,0.03,18.000,0.01
147,ALL THE FEELS,RUZUMNA/SCAGGS/KARNES/KING/WICKS/,ASCAP,PERF.,B AHA,PRS-FOOD NETW,OR,1020,1220,0.03,18.000,0.01
