"Date","Order ID","Type","Detail","Item ID","Document","Price","AU RWT","US RWT","US BWT","Sales Tax Amount","Sales Tax Type","Amount","Site","Other Party Country","Other Party Region","Other Party City","Other Party Zipcode"
"2021-12-29 12:58:20 +1100","157138117","Author Fee","Author Fee for sale IVIP46176839","7480355","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2021-12-29 12:58:20 +1100","157138117","Sale","Simple Song (Music Standard License)","7480355","IVIP46176839","5.00","","","","","","5.00","AudioJungle","China","Sichuan","chengdu","610000"
"2021-12-29 11:47:26 +1100","157136841","Author Fee","Author Fee for sale IVIP46176486","13446227","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-29 11:47:26 +1100","157136841","Sale","Drama Piano (Music Standard License)","13446227","IVIP46176486","25.00","","","","","","25.00","AudioJungle","Sweden","Stockholms län","Stockholm","11528"
"2021-12-29 11:33:40 +1100","157136615","Author Fee","Author Fee for sale IVIP46176404","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-29 11:33:40 +1100","157136615","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP46176404","28.00","","","","","","28.00","AudioJungle","Vietnam","","TP.HCM","700000"
"2021-12-29 07:56:01 +1100","157131711","Author Fee","Author Fee for sale IVIP46175151","13930511","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-29 07:56:01 +1100","157131711","Sale","Documentary Film (Music Standard License)","13930511","IVIP46175151","32.00","","3.20","","","","28.80","AudioJungle","United States","Florida","Tampa","33604"
"2021-12-27 18:39:07 +1100","157061319","Author Fee","Author Fee for sale IVIP46158181","20697281","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-27 18:39:07 +1100","157061319","Sale","Art (Music Standard License)","20697281","IVIP46158181","28.00","","","","","","28.00","AudioJungle","China","南山区","深圳","518000"
"2021-12-27 09:26:50 +1100","157051938","Author Fee","Author Fee for sale IVIP46155978","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-27 09:26:50 +1100","157051938","Sale","Sad Violin (Music Standard License)","16930605","IVIP46155978","32.00","","","","","","32.00","AudioJungle","Egypt","Zazieg","Sharqiyah","44515"
"2021-12-25 21:22:14 +1100","157013568","Author Fee","Author Fee for sale IVIP46147758","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-12-25 21:22:14 +1100","157013568","Sale","Hope Piano (Music Standard License)","18103534","IVIP46147758","34.00","","","","","","34.00","AudioJungle","China","","济南",""
"2021-12-25 17:22:06 +1100","157009779","Author Fee","Author Fee for sale IVIP46146970","22222357","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-25 17:22:06 +1100","157009779","Sale","Humor (Music Standard License)","22222357","IVIP46146970","25.00","","","","","","25.00","AudioJungle","China","","Hangzhou",""
"2021-12-25 15:15:19 +1100","157008114","Author Fee","Author Fee for sale IVIP46146595","7833210","","3.75","","","","","","-3.75","AudioJungle","","","",""
"2021-12-25 15:15:19 +1100","157008114","Sale","World Sports (Music Standard License)","7833210","IVIP46146595","30.00","","3.00","","","","27.00","AudioJungle","United States","Hawaii","Hauula","96717"
"2021-12-24 22:38:16 +1100","156989322","Author Fee","Author Fee for sale IVIP46141967","22640934","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-24 22:38:16 +1100","156989322","Sale","Happy End (Music Standard License)","22640934","IVIP46141967","32.00","","","","","","32.00","AudioJungle","Hong Kong","","Hong Kong",""
"2021-12-24 18:12:42 +1100","156982086","Author Fee","Author Fee for sale IVIP46140148","22222357","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-24 18:12:42 +1100","156982086","Sale","Humor (Music Standard License)","22222357","IVIP46140148","25.00","","","","","","25.00","AudioJungle","China","","Beijing",""
"2021-12-24 12:44:22 +1100","156975738","Author Fee","Author Fee for sale IVIP46138609","8610761","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-24 12:44:22 +1100","156975738","Sale","Art Music (Music Standard License)","8610761","IVIP46138609","28.00","","","","","","28.00","AudioJungle","China","","beijing",""
"2021-12-23 21:59:32 +1100","156948555","Author Fee","Author Fee for sale IVIP46131492","12016155","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-23 21:59:32 +1100","156948555","Sale","Desert (Music Standard License)","12016155","IVIP46131492","32.00","","","","","","32.00","AudioJungle","Russian Federation","","Moscow",""
"2021-12-23 00:21:43 +1100","156911087","Author Fee","Author Fee for sale IVIP46120923","7251066","","1.88","","","","","","-1.88","AudioJungle","","","",""
"2021-12-23 00:21:43 +1100","156911087","Sale","Smooth Technology (Music Standard License)","7251066","IVIP46120923","15.00","","","","","","15.00","AudioJungle","Finland","","Raisio","21200"
"2021-12-22 22:45:30 +1100","156907286","Author Fee","Author Fee for sale IVIP46120030","19440983","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-22 22:45:30 +1100","156907286","Sale","Erotic (Music Standard License)","19440983","IVIP46120030","25.00","","","","","","25.00","AudioJungle","Spain","Catalonia","Barcelona","08023"
"2021-12-22 07:30:31 +1100","156881408","Author Fee","Author Fee for sale IVIP46113324","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-22 07:30:31 +1100","156881408","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP46113324","32.00","","","","","","32.00","AudioJungle","Indonesia","DKI Jakarta","Jakarta Selatan","12620"
"2021-12-22 01:18:47 +1100","156865926","Author Fee","Author Fee for sale IVIP46108951","16228032","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-22 01:18:47 +1100","156865926","Sale","Inspiring Piano Instrumental  (Music Standard License)","16228032","IVIP46108951","32.00","","3.20","","","","28.80","AudioJungle","United States","New York","Pittsford","14534"
"2021-12-21 22:37:11 +1100","156858758","Author Fee","Author Fee for sale IVIP46107052","8895152","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-21 22:37:11 +1100","156858758","Sale","a Scary Drums (Music Standard License)","8895152","IVIP46107052","22.00","","","","","","22.00","AudioJungle","Turkey","","istanbul",""
"2021-12-21 20:54:35 +1100","156854386","Author Fee","Author Fee for sale IVIP46105777","17340544","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-21 20:54:35 +1100","156854386","Sale","Daft Punk (Music Standard License)","17340544","IVIP46105777","22.00","","","","","","22.00","AudioJungle","Ukraine","Kyiv","Kyiv","02160"
"2021-12-21 06:28:14 +1100","156831061","Author Fee","Author Fee for sale IVIP46099351","19383057","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-21 06:28:14 +1100","156831061","Sale","from Sad to Happy (Music Standard License)","19383057","IVIP46099351","25.00","","","","","","25.00","AudioJungle","Netherlands","","Nijverdal","7442HE"
"2021-12-21 01:23:47 +1100","156818419","Author Fee","Author Fee for sale IVIP46095902","30187906","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-21 01:23:47 +1100","156818419","Sale","Technical (Music Standard License)","30187906","IVIP46095902","25.00","","","","","","25.00","AudioJungle","Romania","","Bucharest",""
"2021-12-20 23:27:23 +1100","156813339","Author Fee","Author Fee for sale IVIP46094355","22433044","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-20 23:27:23 +1100","156813339","Sale","Pain (Music Standard License)","22433044","IVIP46094355","25.00","","","","","","25.00","AudioJungle","China","","Beijing",""
"2021-12-20 20:46:32 +1100","156806330","Author Fee","Author Fee for sale IVIP46092434","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-12-20 20:46:32 +1100","156806330","Sale","Hope Piano (Music Standard License)","18103534","IVIP46092434","34.00","","","","","","34.00","AudioJungle","China","辽宁","沈阳","110000"
"2021-12-19 21:54:44 +1100","156737884","Sale Reversal","Reversal of Sad to Inspiring (Music Standard License)","19290827","CNIP402837","32.00","","3.20","","","","-28.80","AudioJungle","United States","California","Berkeley","94704"
"2021-12-19 21:54:44 +1100","156737884","Author Fee Reversal","Reversal of Author Fee for sale IVIP46075888","19290827","","4.00","","","","","","4.00","AudioJungle","","","",""
"2021-12-19 06:58:18 +1100","156760450","Author Fee","Author Fee for sale IVIP46080920","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-19 06:58:18 +1100","156760450","Sale","Casino (Music Standard License)","12772547","IVIP46080920","32.00","","3.20","","","","28.80","AudioJungle","United States","California","hayward","94542"
"2021-12-18 19:43:15 +1100","156743518","Author Fee","Author Fee for sale IVIP46077094","22384028","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-18 19:43:15 +1100","156743518","Sale","This is Sexy (Music Standard License)","22384028","IVIP46077094","32.00","","","","","","32.00","AudioJungle","Thailand","","Bangkok","10310"
"2021-12-18 14:03:05 +1100","156737884","Author Fee","Author Fee for sale IVIP46075888","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-18 14:03:05 +1100","156737884","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP46075888","32.00","","3.20","","","","28.80","AudioJungle","United States","California","Berkeley","94704"
"2021-12-17 22:23:01 +1100","156709483","Author Fee","Author Fee for sale IVIP46068245","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-17 22:23:01 +1100","156709483","Sale","Sadness Piano (Music Standard License)","15600213","IVIP46068245","32.00","","","","","","32.00","AudioJungle","Germany","","Berlin","12053"
"2021-12-17 20:31:01 +1100","156703979","Author Fee","Author Fee for sale IVIP46067046","20245623","","5.88","","","","","","-5.88","AudioJungle","","","",""
"2021-12-17 20:31:01 +1100","156703979","Sale","Groovy Pack (Music Standard License)","20245623","IVIP46067046","47.00","","","","","","47.00","AudioJungle","China","","Shanghai",""
"2021-12-17 05:09:08 +1100","156681964","Author Fee","Author Fee for sale IVIP46060354","20313255","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-17 05:09:08 +1100","156681964","Sale","Depression (Music Standard License)","20313255","IVIP46060354","28.00","","","","","","28.00","AudioJungle","Brazil","","São Paulo",""
"2021-12-17 02:56:00 +1100","156676461","Author Fee","Author Fee for sale IVIP46058678","20385350","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-17 02:56:00 +1100","156676461","Sale","for Instruction (Music Standard License)","20385350","IVIP46058678","22.00","","2.20","","","","19.80","AudioJungle","United States","Indiana","Newburgh","47630"
"2021-12-16 18:43:41 +1100","156655716","Author Fee","Author Fee for sale IVIP46052684","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-16 18:43:41 +1100","156655716","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP46052684","32.00","","","","","","32.00","AudioJungle","Belgium","","Heist-op-den-Berg","2220"
"2021-12-16 14:17:11 +1100","156649650","Author Fee","Author Fee for sale IVIP46050945","7852935","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2021-12-16 14:17:11 +1100","156649650","Sale","Drum Beat (Music Standard License)","7852935","IVIP46050945","24.00","","","","","","24.00","AudioJungle","Taiwan","","台北市",""
"2021-12-15 13:51:16 +1100","156601631","Author Fee","Author Fee for sale IVIP46037091","20292663","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-15 13:51:16 +1100","156601631","Sale","This is Warm Piano (Music Standard License)","20292663","IVIP46037091","25.00","","","","","","25.00","AudioJungle","China","","beijing",""
"2021-12-15 08:20:06 +1100","156593891","Author Fee","Author Fee for sale IVIP46034725","9946493","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-15 08:20:06 +1100","156593891","Sale","Army Music (Music Standard License)","9946493","IVIP46034725","25.00","","2.50","","","","22.50","AudioJungle","United States","Iowa","Dubuque","52001"
"2021-12-15 08:17:14 +1100","156593708","Author Fee","Author Fee for sale IVIP46034697","17831661","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-12-15 08:17:14 +1100","156593708","Sale","Documentary Background (Music Broadcast License (1 Million))","17831661","IVIP46034697","66.00","","6.60","","","","59.40","AudioJungle","United States","Montana","Missoula","59812"
"2021-12-14 14:09:01 +1100","156551254","Author Fee","Author Fee for sale IVIP46022496","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-14 14:09:01 +1100","156551254","Sale","Casino (Music Standard License)","12772547","IVIP46022496","32.00","","","","","","32.00","AudioJungle","Hong Kong","","Hong Kong",""
"2021-12-13 00:53:08 +1100","156484711","Author Fee","Author Fee for sale IVIP46004181","9795406","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-13 00:53:08 +1100","156484711","Sale","Mantra (Music Standard License)","9795406","IVIP46004181","25.00","","","","","","25.00","AudioJungle","Italy","Firenze","firenze","50126"
"2021-12-12 15:04:49 +1100","156473059","Author Fee","Author Fee for sale IVIP46001647","12772547","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-12 15:04:49 +1100","156473059","Sale","Casino (Music Standard License)","12772547","IVIP46001647","32.00","","3.20","","","","28.80","AudioJungle","United States","Nevada","Las Vegas","89109"
"2021-12-12 10:37:10 +1100","156469407","Author Fee","Author Fee for sale IVIP46000730","25413578","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-12 10:37:10 +1100","156469407","Sale","Sad Video (Music Standard License)","25413578","IVIP46000730","22.00","","2.20","","","","19.80","AudioJungle","United States","Pennsylvania","OREFIELD","18069"
"2021-12-12 10:37:09 +1100","156469407","Author Fee","Author Fee for sale IVIP46000729","20385309","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-12 10:37:09 +1100","156469407","Sale","Slow to Uplifting (Music Standard License)","20385309","IVIP46000729","28.00","","2.80","","","","25.20","AudioJungle","United States","Pennsylvania","OREFIELD","18069"
"2021-12-10 09:34:57 +1100","156393448","Author Fee","Author Fee for sale IVIP45980777","9724763","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-10 09:34:57 +1100","156393448","Sale","Covert (Music Standard License)","9724763","IVIP45980777","32.00","","3.20","","","","28.80","AudioJungle","United States","Florida","SUNNY ISLES BEACH","33160"
"2021-12-09 15:41:31 +1100","156351877","Author Fee","Author Fee for sale IVIP45968739","11040791","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-09 15:41:31 +1100","156351877","Sale","Horror Music (Music Standard License)","11040791","IVIP45968739","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","","seoul",""
"2021-12-09 03:14:48 +1100","156329944","Author Fee","Author Fee for sale IVIP45962269","30194364","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-09 03:14:48 +1100","156329944","Sale","Sad Cello (Music Standard License)","30194364","IVIP45962269","25.00","","","","","","25.00","AudioJungle","Denmark","","Copenhagen N","2400"
"2021-12-08 23:46:19 +1100","156319880","Author Fee","Author Fee for sale IVIP45959469","16930605","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-08 23:46:19 +1100","156319880","Sale","Sad Violin (Music Standard License)","16930605","IVIP45959469","32.00","","","","","","32.00","AudioJungle","Ireland","Dublin","Leopardstown, Dublin 18","D18 X5K7"
"2021-12-08 21:14:00 +1100","156313738","Author Fee","Author Fee for sale IVIP45957791","18103534","","4.25","","","","","","-4.25","AudioJungle","","","",""
"2021-12-08 21:14:00 +1100","156313738","Sale","Hope Piano (Music Standard License)","18103534","IVIP45957791","34.00","","","","","","34.00","AudioJungle","China","","SHANGHAI",""
"2021-12-08 18:38:06 +1100","156307599","Author Fee","Author Fee for sale IVIP45956248","20564153","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-08 18:38:06 +1100","156307599","Sale","Drama Suspense (Music Standard License)","20564153","IVIP45956248","25.00","","","","","","25.00","AudioJungle","India","Maharashtra","mumbai","400053"
"2021-12-08 14:52:49 +1100","156302148","Author Fee","Author Fee for sale IVIP45954845","8407292","","0.63","","","","","","-0.63","AudioJungle","","","",""
"2021-12-08 14:52:49 +1100","156302148","Sale","Funky Groovy (Music Standard License)","8407292","IVIP45954845","5.00","","0.50","","","","4.50","AudioJungle","United States","Illinois","Chicago","60625"
"2021-12-08 14:49:21 +1100","156302079","Author Fee","Author Fee for sale IVIP45954828","23980609","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-08 14:49:21 +1100","156302079","Sale","Super Fun (Music Standard License)","23980609","IVIP45954828","25.00","","","","","","25.00","AudioJungle","Singapore","","Singapore","117440"
"2021-12-07 21:34:01 +1100","156265047","Author Fee","Author Fee for sale IVIP45944234","11943793","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-07 21:34:01 +1100","156265047","Sale","Wildlife (Music Standard License)","11943793","IVIP45944234","25.00","","","","","","25.00","AudioJungle","India","Tamil Nadu","Coimbatore","641048"
"2021-12-07 18:04:47 +1100","156256344","Author Fee","Author Fee for sale IVIP45941982","14320371","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-07 18:04:47 +1100","156256344","Sale","Tenderness (Music Standard License)","14320371","IVIP45941982","25.00","","","","","","25.00","AudioJungle","China","","in",""
"2021-12-07 12:25:05 +1100","156248484","Author Fee","Author Fee for sale IVIP45939962","12415649","","3.00","","","","","","-3.00","AudioJungle","","","",""
"2021-12-07 12:25:05 +1100","156248484","Sale","Army (Music Standard License)","12415649","IVIP45939962","24.00","","","","","","24.00","AudioJungle","Australia","Queensland","Newstead","4006"
"2021-12-07 04:43:33 +1100","156233460","Author Fee","Author Fee for sale IVIP45935675","11715317","","3.50","","","","","","-3.50","AudioJungle","","","",""
"2021-12-07 04:43:33 +1100","156233460","Sale","Soft to Uplifting (Music Standard License)","11715317","IVIP45935675","28.00","","","","","","28.00","AudioJungle","Germany","","Nordhorn",""
"2021-12-07 02:39:58 +1100","156228090","Author Fee","Author Fee for sale IVIP45934144","19929253","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-07 02:39:58 +1100","156228090","Sale","Mozart Sonata (Music Standard License)","19929253","IVIP45934144","25.00","","","","","","25.00","AudioJungle","United Kingdom","","Ballymena",""
"2021-12-06 15:40:10 +1100","156203481","Author Fee","Author Fee for sale IVIP45927653","22222357","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-06 15:40:10 +1100","156203481","Sale","Humor (Music Standard License)","22222357","IVIP45927653","25.00","","","","","","25.00","AudioJungle","China","","hangzhou",""
"2021-12-06 05:39:50 +1100","156191160","Author Fee","Author Fee for sale IVIP45924495","19734975","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-06 05:39:50 +1100","156191160","Sale","a Somber (Music Standard License)","19734975","IVIP45924495","22.00","","2.20","","","","19.80","AudioJungle","United States","Tennessee","Nashville","37203"
"2021-12-06 03:22:47 +1100","156187196","Author Fee","Author Fee for sale IVIP45923531","15600213","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-06 03:22:47 +1100","156187196","Sale","Sadness Piano (Music Standard License)","15600213","IVIP45923531","32.00","","","","","","32.00","AudioJungle","Korea, Republic of","","Seoul",""
"2021-12-03 20:35:58 +1100","156105493","Author Fee","Author Fee for sale IVIP45903381","19669378","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-03 20:35:58 +1100","156105493","Sale","Heist (Music Standard License)","19669378","IVIP45903381","25.00","","","","","","25.00","AudioJungle","Germany","","Freiburg","79102 "
"2021-12-03 14:56:42 +1100","156095451","Author Fee","Author Fee for sale IVIP45900762","24242866","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-03 14:56:42 +1100","156095451","Sale","Dramatic Music (Music Standard License)","24242866","IVIP45900762","25.00","","","","","","25.00","AudioJungle","Chile","Nunoa","Santiago",""
"2021-12-02 05:51:01 +1100","156028132","Author Fee","Author Fee for sale IVIP45882669","20385350","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-12-02 05:51:01 +1100","156028132","Sale","for Instruction (Music Standard License)","20385350","IVIP45882669","22.00","","2.20","","","","19.80","AudioJungle","United States","Georgia","Atlanta","30318"
"2021-12-02 01:52:36 +1100","156016330","Author Fee","Author Fee for sale IVIP45879415","12777483","","8.25","","","","","","-8.25","AudioJungle","","","",""
"2021-12-02 01:52:36 +1100","156016330","Sale","Funny Sports (Music Broadcast License (1 Million))","12777483","IVIP45879415","66.00","","","","","","66.00","AudioJungle","Brazil","São Paulo","São Paulo","03064000"
"2021-12-01 22:14:13 +1100","156004399","Author Fee","Author Fee for sale IVIP45876043","19370055","","0.75","","","","","","-0.75","AudioJungle","","","",""
"2021-12-01 22:14:13 +1100","156004399","Sale","Short Intro (Music Standard License)","19370055","IVIP45876043","6.00","","","","","","6.00","AudioJungle","Poland","Mazowieckie","Warszawa","03-146"
"2021-12-01 19:14:25 +1100","155994051","Author Fee","Author Fee for sale IVIP45872765","23804050","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-01 19:14:25 +1100","155994051","Sale","Tender Piano (Music Standard License)","23804050","IVIP45872765","25.00","","2.50","","","","22.50","AudioJungle","United States","California","Santa Cruz","95060"
"2021-12-01 15:28:52 +1100","155985598","Author Fee","Author Fee for sale IVIP45870083","17353248","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-12-01 15:28:52 +1100","155985598","Sale","a Warm Piano (Music Standard License)","17353248","IVIP45870083","25.00","","","","","","25.00","AudioJungle","Taiwan","桃園區","桃園市","330"
"2021-12-01 14:12:13 +1100","155982877","Author Fee","Author Fee for sale IVIP45869279","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-01 14:12:13 +1100","155982877","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45869279","32.00","","","","","","32.00","AudioJungle","China","","beijing",""
"2021-12-01 13:06:28 +1100","155981172","Author Fee","Author Fee for sale IVIP45868612","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-01 13:06:28 +1100","155981172","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45868612","32.00","","","","","","32.00","AudioJungle","China","Huangpu","ShangHai","200030"
"2021-12-01 00:49:00 +1100","155942883","Author Fee","Author Fee for sale IVIP45855722","12016155","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-12-01 00:49:00 +1100","155942883","Sale","Desert (Music Standard License)","12016155","IVIP45855722","32.00","","","","","","32.00","AudioJungle","Germany","","Berlin","10713"
"2021-12-01 00:13:40 +1100","","Payout","To info@orensharon.com via PayPal","","","","","","","","","-2769.54","","","","",""
"2021-11-30 07:42:49 +1100","155895358","Author Fee","Author Fee for sale IVIP45840148","19627691","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-30 07:42:49 +1100","155895358","Sale","Heartfelt (Music Standard License)","19627691","IVIP45840148","25.00","","","","","","25.00","AudioJungle","Turkey","TR","Istanbul","34349"
"2021-11-30 05:37:13 +1100","155887970","Author Fee","Author Fee for sale IVIP45837565","17340544","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-30 05:37:13 +1100","155887970","Sale","Daft Punk (Music Standard License)","17340544","IVIP45837565","22.00","","","","","","22.00","AudioJungle","France","","paris","75010"
"2021-11-30 05:00:46 +1100","155885526","Author Fee","Author Fee for sale IVIP45836773","20292663","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-30 05:00:46 +1100","155885526","Sale","This is Warm Piano (Music Standard License)","20292663","IVIP45836773","25.00","","","","","","25.00","AudioJungle","Czech Republic","","Prague",""
"2021-11-30 04:49:12 +1100","155884860","Author Fee","Author Fee for sale IVIP45836567","9956748","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-30 04:49:12 +1100","155884860","Sale","Lounge Music (Music Standard License)","9956748","IVIP45836567","32.00","","","","","","32.00","AudioJungle","Poland","","Warszawa","00-378"
"2021-11-29 22:52:07 +1100","155860964","Author Fee","Author Fee for sale IVIP45828570","20182237","","3.13","","","","","","-3.13","AudioJungle","","","",""
"2021-11-29 22:52:07 +1100","155860964","Sale","Sadness to Inspiring (Music Standard License)","20182237","IVIP45828570","25.00","","","","","","25.00","AudioJungle","Bahrain","","Manama",""
"2021-11-28 03:05:04 +1100","155771745","Author Fee","Author Fee for sale IVIP45801895","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-28 03:05:04 +1100","155771745","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45801895","32.00","","","","","","32.00","AudioJungle","Germany","Niedersachsen","Seelze","30926"
"2021-11-27 08:06:27 +1100","155733531","Author Fee","Author Fee for sale IVIP45790730","19290827","","4.00","","","","","","-4.00","AudioJungle","","","",""
"2021-11-27 08:06:27 +1100","155733531","Sale","Sad to Inspiring (Music Standard License)","19290827","IVIP45790730","32.00","","3.20","","","","28.80","AudioJungle","United States","Massachusetts","Beverly","01915"
"2021-11-27 01:36:28 +1100","155710196","Author Fee","Author Fee for sale IVIP45782569","8763549","","2.75","","","","","","-2.75","AudioJungle","","","",""
"2021-11-27 01:36:28 +1100","155710196","Sale","Epic Beat (Music Standard License)","8763549","IVIP45782569","22.00","","","","","","22.00","AudioJungle","Uruguay","MONTEVIDEO","MONTEVIDEO","11200"
"2021-11-26 22:24:05 +1100","155697835","Author Fee","Author Fee for sale IVIP45778416","31601158","","2.75","","","","","","-2.75","AudioJungle","","","",""
