,Work Title,ISWC,Usage Narrative,IP1,IP2,IP3,IP4,Perf Start Date,Perf End Date,Production,Share,Number of Perfs,Amount (performance revenue),Member Name,CAE Number,Distribution (posted),Distribution Period Month
22,Alice Stay Young And Free,T0113014622,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,21,0.0145,Essex David,00070172307,2020071,
23,Alice Stay Young And Free,T0113014622,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2017 , 31/10/2017,,50.00%,8,0.0047,Essex David,00070172307,2020071,
24,Alice Stay Young And Free,T0113014622,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,28/06/2019 , 26/12/2019,,50.00%,92,0.0415,Essex David,00070172307,2020071,
25,Alice Stay Young And Free,T0113014622,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,30/06/2019 , 02/11/2019,,50.00%,4,0.0117,Essex David,00070172307,2020071,
26,Alice Stay Young And Free,T0113014622,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,1,0.0003,Essex David,00070172307,2020071,
27,All The Fun Of The Fair,T0101417417,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,153,0.1062,Essex David,00070172307,2020071,
28,All The Fun Of The Fair,T0101417417,Alliance Amazon Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/04/2018 , 30/04/2018,,50.00%,1,0.0008,Essex David,00070172307,2020071,
29,All The Fun Of The Fair,T0101417417,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,28/06/2019 , 26/12/2019,,50.00%,310,0.1495,Essex David,00070172307,2020071,
30,All The Fun Of The Fair,T0101417417,Alliance Facebook  Inc United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,205,0.0082,Essex David,00070172307,2020071,
31,All The Fun Of The Fair,T0101417417,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2019 , 31/03/2019,,50.00%,41,0.0019,Essex David,00070172307,2020071,
32,All The Fun Of The Fair,T0101417417,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,26,0.0117,Essex David,00070172307,2020071,
33,All The Fun Of The Fair,T0101417417,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,01/11/2019 , 31/12/2019,,50.00%,3,0.0007,Essex David,00070172307,2020071,
34,All The Fun Of The Fair,T0101417417,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,01/12/2019 , 31/12/2019,,50.00%,1,0.0003,Essex David,00070172307,2020071,
35,All The Fun Of The Fair,T0101417417,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/12/2019 , 31/12/2019,,50.00%,1,0.0004,Essex David,00070172307,2020071,
36,All The Fun Of The Fair,T0101417417,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,31/03/2019 , 28/12/2019,,50.00%,14,0.0689,Essex David,00070172307,2020071,
37,All The Fun Of The Fair,T0101417417,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,05/05/2019 , 28/12/2019,,50.00%,9,0.0641,Essex David,00070172307,2020071,
38,All The Fun Of The Fair,T0101417417,Alliance iTunes Belgium Permanent Download Service Single,David Essex,,,,30/06/2019 , 03/08/2019,,50.00%,1,0.0093,Essex David,00070172307,2020071,
39,All The Fun Of The Fair,T0101417417,Alliance iTunes Germany Permanent Download Service Album,David Essex,,,,29/09/2019 , 02/11/2019,,50.00%,1,0.0059,Essex David,00070172307,2020071,
40,All The Fun Of The Fair,T0101417417,Alliance Mixcloud Ltd Germany Limited Download / On Demand Streaming Service,David Essex,,,,01/09/2017 , 30/09/2017,,50.00%,2,0.0005,Essex David,00070172307,2020071,
41,All The Fun Of The Fair,T0101417417,Alliance Mixcloud Ltd United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,01/09/2017 , 31/10/2017,,50.00%,5,0.0010,Essex David,00070172307,2020071,
42,All The Fun Of The Fair,T0101417417,Alliance Mixcloud Ltd Czech Republic Limited Download / On Demand Streaming Se,David Essex,,,,01/11/2017 , 30/11/2017,,50.00%,1,0.0004,Essex David,00070172307,2020071,
43,All The Fun Of The Fair,T0101417417,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,2,0.0006,Essex David,00070172307,2020071,
44,All The Fun Of The Fair,T0101417417,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,2,0.0012,Essex David,00070172307,2020071,
45,All The Fun Of The Fair,T0101417417,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,1274,0.3530,Essex David,00070172307,2020071,
46,All The Fun Of The Fair,T0101417417,Alliance YouTube United Kingdom Limited Download / On Demand Streaming Servic,David Essex,,,,01/01/2019 , 31/03/2019,,50.00%,205,0.0218,Essex David,00070172307,2020071,
47,All The Fun Of The Fair,T0101417417,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 30/09/2019,OD AU-DIGITAL DOWNLOADS,50.00%,,0.0100,Essex David,00070172307,2020071,
48,America,T0101742748,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,229,0.1504,Essex David,00070172307,2020071,
49,America,T0101742748,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,28/06/2019 , 26/12/2019,,50.00%,552,0.2636,Essex David,00070172307,2020071,
50,America,T0101742748,Alliance Apple Music Germany Limited Download / On Demand Streaming Service S,David Essex,,,,27/09/2019 , 26/12/2019,,50.00%,6,0.0064,Essex David,00070172307,2020071,
51,America,T0101742748,Alliance Apple Music Belgium Limited Download / On Demand Streaming Service Sin,David Essex,,,,27/09/2019 , 26/12/2019,,50.00%,8,0.0065,Essex David,00070172307,2020071,
52,America,T0101742748,Alliance Apple Music Denmark Limited Download / On Demand Streaming Service S,David Essex,,,,27/09/2019 , 26/12/2019,,50.00%,8,0.0116,Essex David,00070172307,2020071,
53,America,T0101742748,Alliance Apple Music Spain Limited Download / On Demand Streaming Service Singl,David Essex,,,,27/09/2019 , 26/12/2019,,50.00%,7,0.0066,Essex David,00070172307,2020071,
54,America,T0101742748,Alliance Apple Music France Limited Download / On Demand Streaming Service Sing,David Essex,,,,27/09/2019 , 26/12/2019,,50.00%,168,0.0393,Essex David,00070172307,2020071,
55,America,T0101742748,Alliance Apple Music Norway Limited Download / On Demand Streaming Service Sin,David Essex,,,,,,,50.00%,7,0.0117,Essex David,00070172307,2020071,
56,America,T0101742748,Alliance Apple Music Switzerland Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,10,0.0104,Essex David,00070172307,2020071,
57,America,T0101742748,Alliance Apple Music Ireland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,7,0.0088,Essex David,00070172307,2020071,
58,America,T0101742748,Alliance Deezer Belgium Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0006,Essex David,00070172307,2020071,
59,America,T0101742748,Alliance Deezer Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0007,Essex David,00070172307,2020071,
60,America,T0101742748,Alliance Deezer Portugal Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,2020071,
61,America,T0101742748,Alliance Facebook  Inc France Limited Download / On Demand Streaming Service Si,David Essex,,,,,,,50.00%,3458,0.1810,Essex David,00070172307,2020071,
62,America,T0101742748,Alliance Google France Limited Download / On Demand Streaming Service Video,David Essex,,,,,,,50.00%,1315,0.0862,Essex David,00070172307,2020071,
63,America,T0101742748,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,2020071,
64,America,T0101742748,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0066,Essex David,00070172307,2020071,
65,America,T0101742748,Alliance Google Ukraine Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,2,0.0004,Essex David,00070172307,2020071,
66,America,T0101742748,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,,,,50.00%,1,0.0005,Essex David,00070172307,2020071,
67,America,T0101742748,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,38,0.0173,Essex David,00070172307,2020071,
68,America,T0101742748,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,18,0.0039,Essex David,00070172307,2020071,
69,America,T0101742748,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0004,Essex David,00070172307,2020071,
70,America,T0101742748,Alliance Google Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,1,0.0008,Essex David,00070172307,2020071,
71,America,T0101742748,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,,,,50.00%,76,0.2959,Essex David,00070172307,2020071,
72,America,T0101742748,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,,,,50.00%,3,0.0225,Essex David,00070172307,2020071,
73,America,T0101742748,Alliance iTunes Belgium Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0093,Essex David,00070172307,2020071,
74,America,T0101742748,Alliance iTunes Ireland Permanent Download Service Album,David Essex,,,,,,,50.00%,1,0.0045,Essex David,00070172307,2020071,
75,America,T0101742748,Alliance iTunes France Permanent Download Service Single,David Essex,,,,,,,50.00%,5,0.0170,Essex David,00070172307,2020071,
76,America,T0101742748,Alliance iTunes Germany Permanent Download Service Single,David Essex,,,,,,,50.00%,1,0.0116,Essex David,00070172307,2020071,
77,America,T0101742748,Alliance iTunes Cloud Services United Kingdom Limited Download / On Demand Stre,David Essex,,,,,,,50.00%,1,0.0243,Essex David,00070172307,2020071,
78,America,T0101742748,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,1,0.0003,Essex David,00070172307,2020071,
79,America,T0101742748,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,18,0.0055,Essex David,00070172307,2020071,
80,America,T0101742748,Alliance Napster France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,128,0.0094,Essex David,00070172307,2020071,
81,America,T0101742748,Alliance Rhapsody United Kingdom Limited Download / On Demand Streaming Servi,David Essex,,,,,,,50.00%,1,0.0006,Essex David,00070172307,2020071,
82,America,T0101742748,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,,,,50.00%,926,0.2614,Essex David,00070172307,2020071,
83,America,T0101742748,Alliance Spotify France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,669,0.0653,Essex David,00070172307,2020071,
84,America,T0101742748,Alliance Spotify Denmark Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,8,0.0028,Essex David,00070172307,2020071,
85,America,T0101742748,Alliance YouTube France Limited Download / On Demand Streaming Service Single,David Essex,,,,,,,50.00%,9803,0.3719,Essex David,00070172307,2020071,
86,America,T0101742748,Alliance YouTube France Limited Download / On Demand Streaming Service Video,David Essex,,,,,,,50.00%,645,0.0492,Essex David,00070172307,2020071,
87,America,T0101742748,Jukeboxes Soundnet,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,,50.00%,1196,7.7600,Essex David,00070172307,2020071,
88,America,T0101742748,MSB2B - Jaybox Ltd Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,,,America,50.00%,1,0.0100,Essex David,00070172307,2020071,
89,America,T0101742748,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 30/09/2019,SS AU-SPOTIFY [INDIVIDUAL],50.00%,,0.0100,Essex David,00070172307,2020071,
90,America,T0101742748,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 30/09/2019,OD AU-DIGITAL DOWNLOADS,50.00%,,0.0400,Essex David,00070172307,2020071,
91,America,T0101742748,Australasian (APRA) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 30/09/2019,SS AU-FREEGAL,50.00%,,0.0100,Essex David,00070172307,2020071,
92,America,T0101742748,Danish (NCB) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/12/2019,NUUDAY A/S,50.00%,,0.0900,Essex David,00070172307,2020071,
93,America,T0101742748,Hungarian (ARTISJUS) General & Broadcasting,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2018 , 30/06/2019,VRS PART HOTEL KFT.,50.00%,,0.0300,Essex David,00070172307,2020071,
94,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,AMAZON MUSIC UN,50.00%,,0.0200,Essex David,00070172307,2020071,
95,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,SPOTIFY,50.00%,,0.1400,Essex David,00070172307,2020071,
96,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,SONGPOP,50.00%,,0.0200,Essex David,00070172307,2020071,
97,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,PANDORA,50.00%,,0.0100,Essex David,00070172307,2020071,
98,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,APPLE SUBSCRIPT,50.00%,,0.0900,Essex David,00070172307,2020071,
99,America,T0101742748,USA (ASCAP) Online,Essex David,Stage Three Music (Catalogues),BMG Rights Management (UK) Lim,,01/07/2019 , 01/09/2019,YOUTUBE - AUDIO,50.00%,,0.0100,Essex David,00070172307,2020071,
100,Are You Still My True Love,T0101809044,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,46,0.0336,Essex David,00070172307,2020071,
101,Are You Still My True Love,T0101809044,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,01/06/2019 , 30/06/2019,,50.00%,1,0.0035,Essex David,00070172307,2020071,
102,Are You Still My True Love,T0101809044,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2017 , 31/10/2017,,50.00%,47,0.0277,Essex David,00070172307,2020071,
103,Are You Still My True Love,T0101809044,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,28/06/2019 , 26/12/2019,,50.00%,83,0.0373,Essex David,00070172307,2020071,
104,Are You Still My True Love,T0101809044,Alliance Google United Kingdom Permanent Download Service Album,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,1,0.0067,Essex David,00070172307,2020071,
105,Are You Still My True Love,T0101809044,Alliance Google Ireland Limited Download / On Demand Streaming Service Single,David Essex,,,,01/10/2019 , 31/10/2019,,50.00%,1,0.0006,Essex David,00070172307,2020071,
106,Are You Still My True Love,T0101809044,Alliance Google Spain Limited Download / On Demand Streaming Service Single,David Essex,,,,01/10/2019 , 31/10/2019,,50.00%,1,0.0005,Essex David,00070172307,2020071,
107,Are You Still My True Love,T0101809044,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,16,0.0071,Essex David,00070172307,2020071,
108,Are You Still My True Love,T0101809044,Alliance Google France Limited Download / On Demand Streaming Service Single,David Essex,,,,01/11/2019 , 30/11/2019,,50.00%,2,0.0004,Essex David,00070172307,2020071,
109,Are You Still My True Love,T0101809044,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,04/08/2019 , 02/11/2019,,50.00%,3,0.0161,Essex David,00070172307,2020071,
110,Are You Still My True Love,T0101809044,Alliance Napster Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,1,0.0003,Essex David,00070172307,2020071,
111,Are You Still My True Love,T0101809044,Alliance SoundCloud Ltd Ireland Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2018 , 31/03/2018,,50.00%,1,0.0008,Essex David,00070172307,2020071,
112,Are You Still My True Love,T0101809044,Alliance SoundCloud Ltd France Limited Download / On Demand Streaming Service,David Essex,,,,01/01/2018 , 31/03/2018,,50.00%,1,0.0003,Essex David,00070172307,2020071,
113,Are You Still My True Love,T0101809044,Alliance SoundCloud Ltd United Kingdom Limited Download / On Demand Streaming,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,1,0.0004,Essex David,00070172307,2020071,
114,Beautiful Day,T0116493389,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,20,0.0147,Essex David,00070172307,2020071,
115,Beautiful Day,T0116493389,Alliance Amazon Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/05/2018 , 31/05/2018,,50.00%,2,0.0016,Essex David,00070172307,2020071,
116,Beautiful Day,T0116493389,Alliance Amazon United Kingdom Permanent Download Service Single,David Essex,,,,01/04/2019 , 31/05/2019,,50.00%,2,0.0118,Essex David,00070172307,2020071,
117,Beautiful Day,T0116493389,Alliance Apple Music United Kingdom Limited Download / On Demand Streaming Se,David Essex,,,,28/06/2019 , 26/12/2019,,50.00%,91,0.0410,Essex David,00070172307,2020071,
118,Beautiful Day,T0116493389,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,15,0.0069,Essex David,00070172307,2020071,
119,Beautiful Day,T0116493389,Alliance Google Switzerland Limited Download / On Demand Streaming Service Sing,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,2,0.0010,Essex David,00070172307,2020071,
120,Beautiful Day,T0116493389,Alliance Google Germany Limited Download / On Demand Streaming Service Single,David Essex,,,,01/11/2019 , 31/12/2019,,50.00%,3,0.0013,Essex David,00070172307,2020071,
121,Beautiful Day,T0116493389,Alliance Google Russian Federation Limited Download / On Demand Streaming Serv,David Essex,,,,01/12/2019 , 31/12/2019,,50.00%,1,0.0003,Essex David,00070172307,2020071,
122,Beautiful Day,T0116493389,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,31/03/2019 , 02/11/2019,,50.00%,5,0.0296,Essex David,00070172307,2020071,
123,Beautiful Day,T0116493389,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,04/08/2019 , 28/12/2019,,50.00%,3,0.0100,Essex David,00070172307,2020071,
124,Beautiful Day,T0116493389,Alliance iTunes Germany Permanent Download Service Album,David Essex,,,,29/09/2019 , 02/11/2019,,50.00%,1,0.0059,Essex David,00070172307,2020071,
125,Beautiful Day,T0116493389,Alliance Spotify United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/10/2019 , 31/12/2019,,50.00%,536,0.1522,Essex David,00070172307,2020071,
126,Beautiful Day,T0116493389,Gibraltar Live,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,07/09/2019 , 07/09/2019,Gibraltar Live - Gmf 2019 - Gib11350,50.00%,,25.8400,Essex David,00070172307,2020071,
127,Beautiful Day,T0116493389,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/07/2019 , 01/09/2019,APPLE SUBSCRIPT,50.00%,,0.0100,Essex David,00070172307,2020071,
128,Beautiful Day,T0116493389,USA (ASCAP) Online,Essex David,Joseph Webster Ltd,Stage Three Music Publishing L,,01/07/2019 , 01/09/2019,SPOTIFY,50.00%,,0.0100,Essex David,00070172307,2020071,
129,Before I Met You,T0117126278,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/08/2017 , 31/12/2017,,100.00%,27,0.0316,Essex David,00070172307,2020071,
130,Before I Met You,T0117126278,Alliance Amazon Prime United Kingdom Pure Webcasting Service Single,David Essex,,,,01/11/2017 , 30/11/2017,,100.00%,2,0.0013,Essex David,00070172307,2020071,
131,Before I Met You,T0117126278,Alliance iTunes United Kingdom Permanent Download Service Single,David Essex,,,,29/09/2019 , 02/11/2019,,100.00%,1,0.0119,Essex David,00070172307,2020071,
132,Better Than I Know Myself,T0101832216,USA (BMI) General & Broadcasting,Cooke David Howard,Mac Kenzie Judith,Sony/ATV Music Publishing (UK),,01/07/2019 , 30/09/2019,,25.00%,,0.4800,Essex David,00070172307,2020071,
133,Bligh's Speech,T0115570336,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,Richard Arthur Crane,,,01/04/2018 , 30/06/2018,,25.00%,7,0.0028,Essex David,00070172307,2020071,
134,Bligh's Speech,T0115570336,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,Richard Arthur Crane,,,01/12/2019 , 31/12/2019,,25.00%,1,0.0003,Essex David,00070172307,2020071,
135,Bligh's Speech,T0115570336,Alliance Amazon United Kingdom Permanent Download Service Album,David Essex,,,,01/05/2019 , 31/05/2019,,25.00%,1,0.0018,Essex David,00070172307,2020071,
136,Bligh's Speech,T0115570336,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2017 , 31/12/2017,,25.00%,9,0.0028,Essex David,00070172307,2020071,
137,Bligh's Speech,T0115570336,Alliance iTunes United Kingdom Permanent Download Service Album,David Essex,,,,31/03/2019 , 01/06/2019,,25.00%,2,0.0037,Essex David,00070172307,2020071,
138,Blue Without You,T0116545982,Alliance Amazon United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/04/2018 , 30/06/2018,,50.00%,9,0.0058,Essex David,00070172307,2020071,
139,Blue Without You,T0116545982,Alliance Amazon Prime United Kingdom Limited Download / On Demand Streaming S,David Essex,,,,01/10/2017 , 31/12/2017,,50.00%,101,0.0599,Essex David,00070172307,2020071,
140,Blue Without You,T0116545982,Alliance Google United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/12/2019 , 31/12/2019,,50.00%,2,0.0010,Essex David,00070172307,2020071,
141,Blue Without You,T0116545982,Alliance Napster United Kingdom Limited Download / On Demand Streaming Service,David Essex,,,,01/07/2019 , 30/09/2019,,50.00%,1,0.0003,Essex David,00070172307,2020071,
