"Type","Royalty Item SXID","Artist Name","Track Name","Album Name","Label Name","ISRC","Release UPC","Licensee Name","Category of Service","Broadcast Start Date","Broadcast End Date","Num Performances","Num Spins","Allocation Period","Your Payment Amount","Third Party Name","Third Party Payment Amount"
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-17","30-JUN-17","1451","","CURRENT",1.26510075,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","ENTERCOM COMMUNICATIONS CORP.","Webcasting","01-JAN-16","31-JAN-16","","","PRIOR",.06621975,"",
"","SX3102VRYA","DA BRAT/MARIAH CAREY/XSCAPE","ALWAYS BE MY BABY (REMIX)","KEEP IT LOCKED TO MIDNIGHT EXPRESS RADIO","UMVD IMPORT","","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","2665","","CURRENT",.58231076,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19709503","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","1669","","CURRENT",.54705038,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","Pandora - Warner","Direct Licensing","01-JUN-17","30-JUN-17","47847","","CURRENT",16.12116,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.08896275,"",
"","SX2100D82A","Da Brat","Funkdafied","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400530","074646792223","SLACKER.COM - Sony","Direct Licensing","01-APR-17","30-APR-17","","","CURRENT",.04302,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WTCJ-AM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.02223,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-AUG-16","31-AUG-16","","","PRIOR",.03142125,"",
"","SX2100ELZW","Da Brat  Millie Jackson  Twista","Intro","Unrestricted","So So Def","USSM19929824","074646977224","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-17","30-JUN-17","20","","CURRENT",.01346625,"",
"","SX2100D82D","Da Brat","Give It 2 You","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400533","074646792223","SLACKER.COM - Sony","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.01611,"",
"","SX2100EA55","Dru Hill","In My Bed","Hits","Def Soul","USIR29700123","602537796953","LIVE365.COM - WEBCASTING","Webcasting","01-JAN-14","31-JAN-14","","","PRIOR",.02749375,"",
"","SX2100D7LI","Da Brat","F**k You","Unrestricted","So So Def","USSM10000417","074646386026","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","41","","CURRENT",.02763,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","350","","CURRENT",.11471962,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","ALPHA MEDIA - SAVANNAH, GA","Webcasting","01-FEB-17","28-FEB-17","","","CURRENT",.212211,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","074646380024","MIXCLOUD.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.12259474,"",
"","SX2107VZK6","Da Brat","My Beliefs","Anuthatantrum","So So Def","USSM19603180","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-APR-17","30-APR-17","","","CURRENT",.08271,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-17","30-JUN-17","91","","CURRENT",.0204752,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","EMMIS LOS ANGELES","Webcasting","01-DEC-16","31-DEC-16","","","CURRENT",.0378765,"",
"","SX31022U4K","DA BRAT","IN LOVE WIT CHEW (CLEAN EDIT)","COMP PROMO","SO SO DEF","","","IMVU.COM","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.02791575,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","8642","","CURRENT",5.82228,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","East/West","USEW19706203","075596213721","Pandora - Warner","Direct Licensing","01-JUN-17","30-JUN-17","7999","","CURRENT",2.69514,"",
"","SX2100ELZV","Da Brat","Fuck You","Unrestricted","So So Def","USSM19929833","074646977224","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.027018,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","RADIO ONE, INC.","Webcasting","01-DEC-16","31-DEC-16","","","PRIOR",.051984,"",
"","SX2100EA55","Da Brat  Dru Hill  JD","In My Bed","","","USIR29700123","","Pandora - Universal","Direct Licensing","01-JUN-17","30-JUN-17","35605","","CURRENT",7.99452858,"",
"","SX3100WS86","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","LADIES NIGHT","","","","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","1886","","CURRENT",.24727455,"",
"","SX31022L01","DA BRAT","LONG TIME AWAY","YELLOW PILLS 004: PREFILL","NUMERO","","","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-17","30-JUN-17","30","","CURRENT",.026163,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.08595,"",
"","SX2100D6RR","Bow Wow  Da Brat","Damn Thing","","","USSM10606969","","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.07979288,"",
"","SX2100D7LB","Da Brat  Mariah Carey  Missy Elliott","Heartbreaker (Remix)","Rainbow","Columbia","USSM19907865","074646380024","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","13644","","CURRENT",3.0637136,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-MAY-14","31-MAY-14","","","PRIOR",.03420223,"",
"","","","","","","","","ARTISTAS INTERPRETES O EJECUTANTES","Foreign Royalties","01-JAN-13","01-DEC-14","","","CURRENT",.7121,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","SIRIUS XM RADIO, INC","Cable Radio","01-JUN-17","30-JUN-17","","","CURRENT",.6143517,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-OCT-16","31-OCT-16","","","PRIOR",.0888345,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","ENTERCOM COMMUNICATIONS CORP.","Webcasting","01-JUN-17","30-JUN-17","2967","","CURRENT",1.0011195,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","RADIO NOW, LLC","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.1266255,"",
"","SX31022U4K","DA BRAT","IN LOVE WIT CHEW (CLEAN EDIT)","COMP PROMO","SO SO DEF","","","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.016587,"",
"","SX2100K8IJ","Da Brat  Destiny's Child  Jermaine Dupri  Lil Bow Wow","Jumpin' Jumpin' (Official Video)","This Is The Remix","Columbia","USSM10200513","5099750762721","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","529","","CURRENT",.0891,"",
"","SX2100D63O","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300642","888880307958","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","3582","","CURRENT",1.206585,"",
"","SX3100MOSW","Da Brat  T-Boz","Ghetto Love","Anuthatantrum","So So Def","USSM19603186","9399700017960","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-17","30-JUN-17","2621","","CURRENT",1.7658315,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-13","30-JUN-13","","","PRIOR",.01102405,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","Google Play Music","Webcasting","01-JUN-17","30-JUN-17","3155","","CURRENT",1.0628505,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","EMMIS LOS ANGELES","Webcasting","01-FEB-17","28-FEB-17","","","CURRENT",.0279585,"",
"","SX3101BKUZ","Da Brat  The Notorious B.I.G.","Da B Side","ANUTHAFUNKDAFIEDTANTRUM","So So Def/Columbia","USSM19400536","074646792223","IMVU.COM","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.052326,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","WJQM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.0283005,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","RADIO ONE, INC.","Webcasting","01-MAR-15","31-MAR-15","","","PRIOR",.11007554,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","iHeartRadio","Webcasting","01-JUN-17","30-JUN-17","1617","","CURRENT",1.089441,"",
"","SX3103JB0C","Lil' Kim","Not Tonight","","","USAT29801132","","MUSIC CHOICE","PES","01-JUN-17","30-JUN-17","","","CURRENT",.7465689,"",
"","SX31009KZJ","DA BRAT/NOTORIOUS B.I.G.","DA B SIDE","BAD BOYS SOUNDTRACK","","","","Google Play Music","Webcasting","01-JUN-17","30-JUN-17","1146","","CURRENT",.38607525,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","SLACKER.COM - Sony","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.01809,"",
"","SX2104D2E3","Missy Elliott & Da Brat","Sock It 2 Me (feat. Da Brat)","Supa Dupa Fly","Atlantic Records/ATG","USEW19706203","075596206266","MUSIC CHOICE","PES","01-JUN-17","30-JUN-17","","","CURRENT",.28715175,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","SLACKER.COM - Warner","Direct Licensing","01-APR-17","30-APR-17","","","CURRENT",.07182,"",
"","SX3101ZE9T","DA BRAT","GIVE IT 2 YA REMIX","","","","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","419","","CURRENT",.27466875,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","iHeart Media - Warner (simulcast)","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.629595,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-17","30-JUN-17","103","","CURRENT",.03477713,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","SIRIUS XM RADIO, INC","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",1.26046665,"",
"","SX2107VZKD","Da Brat","Just A Little Bit More","Anuthatantrum","So So Def","USSM19603184","9399700017960","SLACKER.COM - Sony","Direct Licensing","01-APR-17","30-APR-17","","","CURRENT",.01611,"",
"","SX312LZ8CA","lil kim /angie martinez/left-eye/da brat/missy elliott","ladies night not tonight(remix)","","warner music group","","","iHeartRadio","Webcasting","01-JUN-17","30-JUN-17","4767","","CURRENT",.64235295,"",
"","SX2100ELZS","Da Brat  Tyrese","What'chu Like","","","USSM19927446","","PANDORA.COM - Nonsubscription Webcast","Webcasting","01-JUN-17","30-JUN-17","5489","","CURRENT",1.849023,"",
"","SX2100D8A6","Da Brat","Ain't No Thang","Funkdafied","So So Def/Work","USSM10021885","074646616420","SLACKER.COM - Sony","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.02466,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","SLACKER.COM - Sony","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",1.23381,"",
"","SX2100D8A7","Da Brat","Da Shit Ya Can't Fuc Wit","Funkdafied","So So Def/Work","USSM10024868","074646616420","Vix","Webcasting","01-JUN-17","30-JUN-17","75","","CURRENT",.05065875,"",
"","SX2100EA55","Dru Hill","In My Bed","Never Make A Promise","Island Records Ltd","USIR29700123","731457208229","Pandora - Universal","Direct Licensing","01-JUN-17","30-JUN-17","10126","","CURRENT",2.27361464,"",
"","SX2100D63V","Da Brat","Boom","Limelite, Luv & Niteclubz","Arista","USAR10300635","828765158626","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","1666","","CURRENT",1.12239,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-JAN-15","31-JAN-15","","","PRIOR",.06685318,"",
"","SX2100D824","Da Brat  The Notorious B.I.G.","Da B Side","","","USSM19400536","","KDAY","Webcasting","01-MAR-16","31-MAR-16","","","CURRENT",.252054,"",
"","SX3102LM34","LIL KIM F/MISSY ELLIOT, LEFT E","NOT TONIGHT","","","","","RADIO ONE, INC.","Webcasting","01-JUN-17","30-JUN-17","1140","","CURRENT",.14946255,"",
"","SX2100D63S","Da Brat Featuring Keisha Jackson","Get Somebody","Limelite, Luv & Niteclubz","Arista","USAR10300638","828765158626","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","39","","CURRENT",.02628,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","SIRIUS XM RADIO, INC","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",4.590153,"",
"","SX2100HMLE","Mariah Carey featuring Krayzie Bone & Da Brat","I Still Believe/Pure Imagination","","","USSM19805759","","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","97","","CURRENT",.02178437,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-17","30-JUN-17","161","","CURRENT",.10871325,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","EMMIS LOS ANGELES","Webcasting","01-FEB-17","28-FEB-17","","","CURRENT",.0741285,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","EMMIS LOS ANGELES","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.06399675,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","ALPHA MEDIA - LINCOLN","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.05929425,"",
"","SX2104D2E3","Da Brat  Missy Elliott","Sock It 2 Me (feat. Da Brat)","","","USEW19706203","","EMMIS LOS ANGELES","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.02729588,"",
"","SX2100ELZX","Da Brat","All My Bitches","Unrestricted","So So Def","USSM19929832","074646977224","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-17","30-JUN-17","16","","CURRENT",.0139365,"",
"","SX31004VLW","BRANDY/SHAUNTA/DA BRAT","U DON'T KNOW ME (LIKE U USED TO) (REMIX)","NEVER SAY NEVER","ATLANTIC/WARNER","","","Stingray Music USA","Cable Radio","01-MAY-17","31-MAY-17","","","CURRENT",.1114666,"",
"","SX2100D8A3","Da Brat","Mind Blowin'","Funkdafied","So So Def/Work","USSM10020893","074646616420","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","35","","CURRENT",.02358,"",
"","SX2100D8A9","Da Brat","Funkdafied","Funkdafied","So So Def/Work","USSM19402033","074646616420","ENTERCOM COMMUNICATIONS CORP.","Webcasting","01-JUN-17","30-JUN-17","1119","","CURRENT",.755136,"",
"","SX3100Q9D9","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","","CARTER BROADCAST GROUP, INC.","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.03219719,"",
"","SX2100HK1R","Mariah Carey","Heartbreaker","","","USSM20700822","","ARTISTAS INTERPRETES O EJECUTANTES","Foreign Royalties","01-JAN-13","01-DEC-14","","","CURRENT",.1095,"",
"","SX3101BCFI","LIL' KIM/LEFT EYE/DA BRAT/MISSY ELLIOT/ANGIE MARTINEZ","NOT TONIGHT (REMIX)","NOTHING TO LOSE [ST]","TOMMY BOY MUSIC","","","SIRIUS XM ON DEMAND SERVICE","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.09522135,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-JUL-14","31-JUL-14","","","PRIOR",.03783844,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","RADIO ONE, INC.","Webcasting","01-MAR-16","31-MAR-16","","","PRIOR",.19470488,"",
"","SX2100C9O8","Da Brat  Omarion","Ice Box","","","USSM10700577","","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","449","","CURRENT",.151245,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","CUMULUS MEDIA, INC.","Webcasting","01-FEB-14","28-FEB-14","","","PRIOR",.01334776,"",
"","SX31000R2U","DRU HILL/DA BRAT","IN MY BED REMIX","","","","","CUMULUS MEDIA, INC.","Webcasting","01-MAY-17","31-MAY-17","72","","CURRENT",.024282,"",
"","SX3102QPCJ","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","IMVU.COM","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.06669,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.035739,"",
"","SX2100MFD8","Da Brat  Jermaine Dupri  Krayzie Bone","Don't Hate On Me","The Collection Volume Two","Epic","USSM19801129","9399700082555","Pandora - The Orchard","Direct Licensing","01-JUN-17","30-JUN-17","3629","","CURRENT",.8148985,"",
"","SX3101IM8X","DA BRAT","FUNKDAFIED","EVOLUTION OF NEW SOUNDS","LARGE RECORDS","","","ALPHA MEDIA - SHREVEPORT","Webcasting","01-MAR-15","31-MAR-15","","","CURRENT",.01491975,"",
"","SX2100D8AA","Da Brat","Fa All Y'All","Funkdafied","So So Def/Work","USSM10024455","074646616420","IMVU.COM","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.01132875,"",
"","SX3102VFVB","DEMETRIA MCKINNEY/DA BRAT","100","100 (SINGLE)","RTD","","","PANDORA.COM - Subscription Webcast","Webcasting","01-JUN-17","30-JUN-17","583","","CURRENT",.25414875,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","MIXCLOUD.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.1589445,"",
"","SX2104D2KG","Missy Elliott & Da Brat","Sock It 2 Me","","","USEW19794665","","TOWNSQUARE MEDIA BROADCASTING","Webcasting","01-AUG-13","31-AUG-13","","","PRIOR",.07917146,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","SLACKER.COM - Warner","Direct Licensing","01-MAY-17","31-MAY-17","","","CURRENT",.078525,"",
"","SX2100D7LD","Da Brat  Tyrese","What'chu Like","Unrestricted","So So Def","USSM19927449","074646386026","MUSIC CHOICE","PES","01-JUN-17","30-JUN-17","","","CURRENT",.334989,"",
"","SX2104D2EL","Missy Elliott & Da Brat","Sock It 2 Me","Supa Dupa Fly","Atlantic Records/ATG","USEW19709503","075596209564","MUSIC CHOICE","PES","01-JUN-17","30-JUN-17","","","CURRENT",.14357588,"",
"","SX2100D8A9","Da Brat","Funkdafied","","","USSM19402033","","RFC MEDIA - WEBCASTING","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",1.0224945,"",
"","SX3100Q9D9","DRU HILL/DA BRAT/JD","IN MY BED","SO SO DEF: DEFINITION OF A REMIX","SONY MUSIC","","","ALPHA MEDIA - BAKERSFIELD","Webcasting","01-APR-15","30-APR-15","","","CURRENT",.11328166,"",
"","SX2100D825","Da Brat","Sittin' On Top Of The World","","","USSM19603744","","iHeartRadio","Webcasting","01-JUN-17","30-JUN-17","150","","CURRENT",.101061,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-14","30-JUN-14","","","PRIOR",.01196666,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","Unrestricted","So So Def","USSM19924162","074646386026","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","5534","","CURRENT",3.72825,"",
"","SX31026N2G","Da Brat","Funkdafied","","","USSM19402033","","KDAY","Webcasting","01-FEB-16","29-FEB-16","","","CURRENT",1.24750912,"",
"","SX31026V4M","MARIAH CAREY/DA BRAT/XSCAPE","ALWAYS BE MY BABY","ALWAYS BE MY BABY","","","","CUMULUS MEDIA, INC.","Webcasting","01-MAY-17","31-MAY-17","114","","CURRENT",.02563319,"",
"","SX3102XZXJ","Da Brat  Tyrese","What'chu Like","","","USSM19927449","","SIRIUS XM RADIO, INC","Cable Radio","01-JUN-17","30-JUN-17","","","CURRENT",.52962975,"",
"","SX31018Q5U","Dru Hill","In My Bed","12'' Club Classics - 90s R&B","Island Records Ltd","USIR29700123","600753341421","IMVU.COM","Webcasting","01-MAY-17","31-MAY-17","","","CURRENT",.14125999,"",
"","SX2100ELZT","Da Brat","That's What I'm Looking For","","","USSM19924161","","KDAY","Webcasting","01-MAR-16","31-MAR-16","","","CURRENT",.17318025,"",
"","SX2100D6RR","Bow Wow featuring Da Brat","Damn Thing","The Price Of Fame","Sony Urban Music/Columbia","USSM10606969","886970395724","Pandora - SONY","Direct Licensing","01-JUN-17","30-JUN-17","46","","CURRENT",.01548,"",
"","SX2100D82F","Da Brat","Fa All Y'All","","","USSM19400531","","CUMULUS MEDIA, INC.","Webcasting","01-JUN-17","30-JUN-17","51","","CURRENT",.03441375,"",
"","SX3100LJ6W","Total featuring Da Brat","No One Else","Total","Atlantic Recording Corp.","USBB40581128","786127300666","COX RADIO INTERACTIVE","Webcasting","01-JUN-17","30-JUN-17","811","","CURRENT",.29553075,"",
"","SX31019LTM","Cherish  Da Brat","In Love Wit Chu","Limelite, Luv & Niteclubz","Arista","USAR10300127","888880307965","CUMULUS MEDIA, INC.","Webcasting","01-JUN-17","30-JUN-17","211","","CURRENT",.0712215,"",
"","SX2104GIM8","Total featuring Da Brat","No One Else","","","USBB40581128","","RADIO ONE, INC.","Webcasting","01-FEB-17","28-FEB-17","","","PRIOR",.03809025,"",
"","SX2100D7LH","Da Brat","That's What I'm Looking For","","","USSM19924162","","IMVU.COM","Webcasting","01-JUN-17","30-JUN-17","","","CURRENT",.03663675,"",
"","SX2100D8A4","Da Brat","Give It 2 You","Funkdafied","So So Def/Work","USSM10021887","074646616420","MUSIC CHOICE","PES","01-JUN-17","30-JUN-17","","","CURRENT",2.679912,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","CUMULUS MEDIA, INC.","Webcasting","01-JUL-12","31-JUL-12","","","PRIOR",.02965586,"",
"","SX2100D82D","Da Brat","Give It 2 You","","","USSM19400533","","CUMULUS MEDIA, INC.","Webcasting","01-SEP-14","30-SEP-14","","","PRIOR",.01850254,"",
