Company Name,Company Code,Payee Name,Payee Code,Client Name,Client Code,Song Title,Song Code,Composer(s),Source Name,Source Code,Income Type Description,Income Type,Percent Received,Amount Received,Share,Contractual Rate,Contractual Code,Effective Rate,Amount Earned,Catalogue Number,Units,Price,Date Period (From),Date Period (To),Territory Name,Territory Code,Production/Episode,Production/Episode Code,Imported Production/Episode,Exploitation Source Name,ISRC,ISWC,Notes,Currency,Statement ID,Statement Line
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,16.67,0.12,100,25,1868,25,0.03,,10,0,10/2018,12/2018,Australia,AUS3,,0,,,,,AMCOS Q3 2018 - CMS Australia,USD,2971,1137
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,2.15,100,25,1868,25,0.54,WARN 7559618122,273,0,10/2017,12/2017,Poland,POLA,,0,,,,,,USD,2984,9059
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,2.15,100,50,2709,50,1.08,WARN 7559618122,273,0,10/2017,12/2017,Poland,POLA,,0,,,,,,USD,2984,9059
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.03,100,50,2709,50,0.02,WARN 7559618122,4,0,01/2018,03/2018,Poland,POLA,,0,,,,,,USD,2984,9060
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.03,100,25,1868,25,0.01,WARN 7559618122,4,0,01/2018,03/2018,Poland,POLA,,0,,,,,,USD,2984,9060
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,CT :D/CT ART,0,0,07/2018,09/2018,Czech Republic,CZEC,,0,,,,,,USD,2984,9061
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,2.15,100,50,2709,50,1.08,WARN 7559618122,273,0,10/2017,12/2017,Poland,POLA,,0,,,,,,USD,2984,10230
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,2.15,100,25,1868,25,0.54,WARN 7559618122,273,0,10/2017,12/2017,Poland,POLA,,0,,,,,,USD,2984,10230
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.03,100,25,1868,25,0.01,WARN 7559618122,4,0,01/2018,03/2018,Poland,POLA,,0,,,,,,USD,2984,10231
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.03,100,50,2709,50,0.02,WARN 7559618122,4,0,01/2018,03/2018,Poland,POLA,,0,,,,,,USD,2984,10231
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,CT :D/CT ART,0,0,07/2018,09/2018,Czech Republic,CZEC,,0,,,,,,USD,2984,10232
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Download Mechanical,16,90,0.01,100,50,2709,50,0.01,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,1690
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Performing rights,02,90,0.03,100,50,1868,50,0.02,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,1691
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Performance Radio,90,90,0.07,100,50,1868,50,0.04,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,1692
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Download Mechanical,16,90,0.01,100,50,2709,50,0.01,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,7936
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Performing rights,02,90,0.03,100,50,1868,50,0.02,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,7937
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,FUJIPACIFIC - JAPAN,FUJ1,Performance Radio,90,90,0.07,100,50,1868,50,0.04,,0,0,01/2019,01/2019,Japan,JAP1,,0,,,,,,USD,3039,7938
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Mechanical rights,01,0,0.04,100,50,2709,50,0.02,,1997,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,1691
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Mechanical rights,01,0,0.04,100,25,1868,25,0.01,,1997,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,1691
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Streaming Mech,69,0,0.01,100,50,2709,50,0.01,,1843,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2324
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Streaming Mech,69,0,0.02,100,25,1868,25,0.01,,1997,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2325
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Streaming Mech,69,0,0.02,100,50,2709,50,0.01,,1997,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2325
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Streaming Mech,69,0,0.28,100,50,2709,50,0.14,,728,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2326
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Streaming Mech,69,0,0.28,100,25,1868,25,0.07,,728,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2326
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.06,100,50,2709,50,0.03,,6,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2371
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.06,100,25,1868,25,0.02,,6,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2371
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,25,1868,25,0.01,,2,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2373
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.05,100,50,2709,50,0.03,,2,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2373
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.07,100,25,1868,25,0.02,,7,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2374
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,KOBALT MUSIC,KOBA,Download Mechanical,16,0,0.07,100,50,2709,50,0.04,,7,0,01/2019,03/2019,Australia,AUS3,,0,,,,,AMCOS Q4 2018 - CMS Australia,USD,3047,2374
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,EUROMEDIASHACK,1,0,07/2018,09/2018,Czech Republic,CZEC,,0,,,,,,USD,3064,11290
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,SCHUBERT MUSIC EUROPE GMBH,SCH4,Mechanical rights,01,16.67,0.01,100,50,2709,50,0.01,EUROMEDIASHACK,1,0,07/2018,09/2018,Czech Republic,CZEC,,0,,,,,,USD,3064,13888
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,2.31,100,50,1868,50,1.16,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1766
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,0.04,100,50,1868,50,0.02,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1767
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Performing rights,02,16.68,0.12,100,50,1868,50,0.06,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1768
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.01,100,0,2709,50,0.01,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1769
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.01,100,50,1868,50,0.01,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1769
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,1.58,100,0,2709,50,0.79,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1770
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,1.58,100,50,1868,50,0.79,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1770
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.2,100,0,2709,50,0.1,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1771
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.2,100,50,1868,50,0.1,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1771
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.16,100,0,2709,50,0.08,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1772
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.16,100,50,1868,50,0.08,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1772
Spirit One Nashville,SPI1,JIM COLLINS (TRACTOR FACTOR MUSIC CATALOG) (ROW),2709,TRACTOR FACTOR MUSIC (ROW),1868,"AMERICAN PRAYER, AN",83727,Jim Collins/Marv Green/Wendell Mobley,BMI - USA,BMI,Streaming & Webcasting,70,16.68,0.05,100,50,1868,50,0.03,,0,0,04/2018,06/2018,USA,USA,,0,,,,,Source Statement Id: 66705,USD,3135,1773
